"ocrSubjNumR","ocrRepNo"
"1.2.2.2.4","NACA-RM-L52A15"
"1.2.2.2.4","NACA-RM-L52D16"
"1.2.2.2.4","NACA-RM-A52J21"
"1.2.2.2.4","NACA-RM-L52K13"
"1.2.2.2.4","NACA-RM-L53B25a"
"1.2.2.2.4","NACA-TR-1269"
"1.2.2.2.4","NACA-TN-3605"
"1.2.2.2.4","NACA-TN-3730"
"1.2.2.2.4","NACA-RM-L51K23"
"1.2.2.2.4","NACA-TN-3867"
"1.2.2.2.4","NACA-TN-3911"
"1.2.2.2.4","NACA-TN-3957"
"1.2.2.2.4","NACA-RM-L54G12"
"1.2.2.2.5","NACA-RM-E52F04"
"1.2.2.2.6","NACA-RM-A52C07"
"1.2.2.2.6","NACA-RM-L53G29a"
"1.2.2.2.6","NACA-RM-L53I25"
"1.2.2.2.6","NACA-RM-L54D15a"
"1.2.2.2.6","NACA-TN-3850"
"1.2.2.2.7","NACA-RM-E53A02"
"1.2.2.2.7","NACA-RM-A55B14"
"1.2.2.3","NACA-RM-A50A23"
"1.2.2.3","NACA-RM-A50I14"
"1.2.2.3","NACA-RM-L52D16"
"1.2.2.3","NACA-RM-A53E06"
"1.2.2.3","NACA-RM-A53J26"
"1.2.2.3","NACA-RM-A54I21"
"1.2.2.3","NACA-RM-A55D07"
"1.2.2.3","NACA-RM-A55I09"
"1.2.2.3","NACA-TR-1263"
"1.2.2.3","NACA-TN-3304"
"1.2.2.3","NACA-RM-A55K14"
"1.2.2.3","NACA-RM-A55K29"
"1.2.2.3","NACA-TN-3730"
"1.2.2.3","NACA-RM-L51K23"
"1.2.2.3","NACA-RM-A56G30"
"1.2.2.3","NACA-TN-3800"
"1.2.2.3","NACA-TN-3863"
"1.2.2.3","NACA-TN-3865"
"1.2.2.3","NACA-TN-3898"
"1.2.2.3","NACA-TN-3904"
"1.2.2.3","NACA-TN-3919"
"1.2.2.3","NACA-TN-3918"
"1.2.2.3","NACA-TN-3952"
"1.2.2.3","NACA-RM-L53E06"
"1.2.2.3.1","NACA-RM-L7I26"
"1.2.2.3.1","NACA-RM-A&amp;C2i"
"1.2.2.3.1","NACA-RM-A50A31a"
"1.2.2.3.1","NACA-RM-L51I26"
"1.2.2.3.1","NACA-RM-L52D16"
"1.2.2.3.1","NACA-RM-L52J28"
"1.2.2.3.1","NACA-RM-L52J29"
"1.2.2.3.1","NACA-RM-L52K21a"
"1.2.2.3.1","NACA-RM-A53C20"
"1.2.2.3.1","NACA-RM-A53E06"
"1.2.2.3.1","NACA-RM-L53G09"
"1.2.2.3.1","NACA-RM-L53H14a"
"1.2.2.3.1","NACA-RM-L53H19a"
"1.2.2.3.1","NACA-RM-A53J26"
"1.2.2.3.1","NACA-RM-L53J26"
"1.2.2.3.1","NACA-RM-L54B03"
"1.2.2.3.1","NACA-RM-A54A25"
"1.2.2.3.1","NACA-RM-L54C05"
"1.2.2.3.1","NACA-RM-L54H03"
"1.2.2.3.1","NACA-RM-A54I21"
"1.2.2.3.1","NACA-RM-A54L07"
"1.2.2.3.1","NACA-RM-L54L03a"
"1.2.2.3.1","NACA-RM-L54L21"
"1.2.2.3.1","NACA-RM-L55E12"
"1.2.2.3.1","NACA-RM-L55E13"
"1.2.2.3.1","NACA-RM-A55D07"
"1.2.2.3.1","NACA-RM-A55E04"
"1.2.2.3.1","NACA-RM-L55F02"
"1.2.2.3.1","NACA-RM-A55I09"
"1.2.2.3.1","NACA-RM-L56A10"
"1.2.2.3.1","NACA-TN-3789"
"1.2.2.3.1","NACA-RM-A53I28"
"1.2.2.3.1","NACA-TN-3790"
"1.2.2.3.1","NACA-RM-A54F14"
"1.2.2.3.1","NACA-TN-3848"
"1.2.2.3.1","NACA-TN-3863"
"1.2.2.3.1","NACA-TN-3911"
"1.2.2.3.1","NACA-TN-3917"
"1.2.2.3.2","NACA-RM-L8K19a"
"1.2.2.3.2","NACA-RM-L51J22a"
"1.2.2.3.2","NACA-RM-L52D16"
"1.2.2.3.2","NACA-RM-L52G18a"
"1.2.2.3.2","NACA-RM-A53E06"
"1.2.2.3.2","NACA-RM-L54C05"
"1.2.2.3.2","NACA-RM-L54C29"
"1.2.2.3.2","NACA-RM-L55F02"
"1.2.2.3.2","NACA-RM-A55I09"
"1.2.2.3.2","NACA-TN-3917"
"1.2.2.3.3","NACA-RM-A50K06"
"1.2.2.3.3","NACA-RM-L50L06a"
"1.2.2.3.3","NACA-RM-L52A15"
"1.2.2.3.3","NACA-RM-L52D16"
"1.2.2.3.3","NACA-RM-L52K13"
"1.2.2.3.3","NACA-RM-L52K21a"
"1.2.2.3.3","NACA-RM-L53B04"
"1.2.2.3.3","NACA-RM-L53B02"
"1.2.2.3.3","NACA-RM-L53G13"
"1.2.2.3.3","NACA-RM-L53G09"
"1.2.2.3.3","NACA-RM-L53H14a"
"1.2.2.3.3","NACA-RM-A53J26"
"1.2.2.3.3","NACA-RM-L54I09"
"1.2.2.3.3","NACA-RM-A55B14"
"1.2.2.3.3","NACA-RM-L55E25a"
"1.2.2.3.3","NACA-TN-3848"
"1.2.2.3.3","NACA-TN-3845"
"1.2.2.3.3","RM-L53A09a"
"1.2.2.4","NACA-RM-L9J26"
"1.2.2.4","NACA-RM-A50A31a"
"1.2.2.4","NACA-RM-A52D01C"
"1.2.2.4","NACA-RM-L53G09b"
"1.2.2.4","NACA-RM-L54B03"
"1.2.2.4","NACA-RM-L54F22"
"1.2.2.4","NACA-RM-L54H03"
"1.2.2.4","NACA-TN-3644"
"1.2.2.4.1","NACA-RM-L8E28"
"1.2.2.4.1","NACA-RM-L8E25"
"1.2.2.4.1","NACA-RM-A9C21"
"1.2.2.4.1","NACA-RM-L9H26"
"1.2.2.4.1","NACA-RM-L9H05"
"1.2.2.4.1","NACA-RM-ASOASla"
"1.2.2.4.1","NACA-RM-L50L06a"
"1.2.2.4.1","NACA-RM-A5in8"
"1.2.2.4.1","NACA-RM-L51I26"
"1.2.2.4.1","NACAHML51Ki6"
"1.2.2.4.1","NACA-RM-L51L10"
"1.2.2.4.1","NACA-RM-L52A10"
"1.2.2.4.1","NACA-RM-L51L05"
"1.2.2.4.1","NACA-RM-A52D01C"
"1.2.2.4.1","NACA-RM-L52H13"
"1.2.2.4.1","NACA-RM-L52L15"
"1.2.2.4.1","NACA-RM-A53C20"
"1.2.2.4.1","NACA-RM-L53D03"
"1.2.2.4.1","NACA-RM-A53I21"
"1.2.2.4.1","NACA-RM-L53I25"
"1.2.2.4.1","NACA-RM-L53I29"
"1.2.2.4.1","NACA-RM-L53L11"
"1.2.2.4.1","NACA-RM-L54C05"
"1.2.2.4.1","NACA-RM-L54C19"
"1.2.2.4.1","NACA-RM-L54D26a"
"1.2.2.4.1","NACA-RM-L54J28a"
"1.2.2.4.1","NACA-RM-H54J25a"
"1.2.2.4.1","NACA-RM-H55D12"
"1.2.2.4.1","NACA-RM-L55E12"
"1.2.2.4.1","NACA-RM-L55E13"
"1.2.2.4.1","NACA-RM-A55E04"
"1.2.2.4.1","NACA-RM-L55E20b"
"1.2.2.4.1","NACA-RM-L55F02"
"1.2.2.4.1","NACA-TN-3865"
"1.2.2.4.1","NACA-TN-3898"
"1.2.2.4.1","NACA-TN-3911"
"1.2.2.4.2","NACA-RM-A50A31a"
"1.2.2.4.2","NACA-RM-L50L06a"
"1.2.2.4.2","NACA-RM-L50L20"
"1.2.2.4.2","NACA-RM-L51L10"
"1.2.2.4.2","NACA-RM-L52A10"
"1.2.2.4.2","NACA-RM-A52G02"
"1.2.2.4.2","NACA-RM-L52H18"
"1.2.2.4.2","NACA-RM-L52J28"
"1.2.2.4.2","NACA-RM-A53I21"
"1.2.2.4.2","NACA-RM-L53J05a"
"1.2.2.4.2","NACA-RM-L53J21"
"1.2.2.4.2","NACA-RM-L53J05"
"1.2.2.4.2","NACA-RM-L53K03a"
"1.2.2.4.2","NACA-RM-L53K20"
"1.2.2.4.2","NACA-RM-L53L14a"
"1.2.2.4.2","NACA-RM-L54C19"
"1.2.2.4.2","NACA-RM-L54D01"
"1.2.2.4.2","NACA-RM-L54D26a"
"1.2.2.4.2","NACA-RM-L54F08"
"1.2.2.4.2","NACA-RM-L54I09"
"1.2.2.4.2","NACA-RM-A54H26"
"1.2.2.4.2","NACA-RM-A54H26a"
"1.2.2.4.2","NACA-TN-4006"
"1.2.2.4.2","NACA-TN-4056"
"1.2.2.4.2","NACA-TN-4057"
"1.2.2.4.3","NACA-RM-L50F21"
"1.2.2.4.3","NACA-RM-E51K05"
"1.2.2.4.3","NACA-RM-L52A10"
"1.2.2.4.3","NACA-RM-L52E15"
"1.2.2.4.3","NACA-RM-L53I28a"
"1.2.2.4.3","NACA-RM-L54C19"
"1.2.2.4.3","NACA-RM-L54D28"
"1.2.2.4.3","NACA-RM-A55L08"
"1.2.2.5","NACA-RM-A8J04"
"1.2.2.5","NACA-RM-A9C07"
"1.2.2.5","NACA-RM-A9C21"
"1.2.2.5","NACA-RM-A9D25"
"1.2.2.5","NACA-RM-A50F09"
"1.2.2.5","NACA-RM-A50G10"
"1.2.2.5","NACA-RM-A50J17"
"1.2.2.5","NACA-RM-A50K06"
"1.2.2.5","NACA-RM-A50K28"
"1.2.2.5","NACA-RM-A50K20"
"1.2.2.5","NACA-RM-A50K21"
"1.2.2.5","NACA-RM-A50K24"
"1.2.2.5","NACA-RM-A50K24a"
"1.2.2.5","NACA-RM-A50K24b"
"1.2.2.5","NACA-RM-A50K27a"
"1.2.2.5","NACA-RM-A51D30"
"1.2.2.5","NACA-RM-A51F21"
"1.2.2.5","NACA-RM-A51H02"
"1.2.2.5","NACA-RM-A51H1Q"
"1.2.2.5","NACA-RM-L51H06"
"1.2.2.5","NACA-RM-A51K28"
"1.2.2.5","NACA-RM-A51L21"
"1.2.2.5","NACA-RM-A52D23"
"1.2.2.5","NACA-RM-A52E01"
"1.2.2.5","NACA-RM-L52D16"
"1.2.2.5","NACA-RM-A52G02"
"1.2.2.5","NACA-RM-L52G17"
"1.2.2.5","NACA-RM-A52L02"
"1.2.2.5","NACA-RM-A53C20"
"1.2.2.5","NACA-RM-L53G09"
"1.2.2.5","NACA-RM-L53I08"
"1.2.2.5","NACA-RM-A53L15"
"1.2.2.5","NACA-RM-L54B03"
"1.2.2.5","NACA-RM-A54F18"
"1.2.2.5","NACA-RM-L54L21"
"1.2.2.5","NACA-RM-L55D29"
"1.2.2.5","NACA-RM-L55F06"
"1.2.2.5","NACA-TN-3903"
"1.2.2.5","NACA-TN-3908"
"1.2.2.6","NACA-RM-L7I26"
"1.2.2.6","NACA-RM-L8E28"
"1.2.2.6","NACA-RM-L8E25"
"1.2.2.6","NACA-RM-L9A06"
"1.2.2.6","NACA-RM-A9E09"
"1.2.2.6","NACA-RM-A9D25"
"1.2.2.6","NACA-RM-A9C16"
"1.2.2.6","NACA-RM-L9J26"
"1.2.2.6","NACA-RM-A9J24"
"1.2.2.6","NACAIU£LSS25a"
"1.2.2.6","NACA-RM-L50E16"
"1.2.2.6","NACA-RM-L50E31"
"1.2.2.6","NACA-RM-L50H25"
"1.2.2.6","NACA-RM-L50H25a"
"1.2.2.6","NACA-RM-L50H22a"
"1.2.2.6","NACA-RM-A50J17"
"1.2.2.6","NACA-RM-A50K28"
"1.2.2.6","NACA-RM-A50K20"
"1.2.2.6","NACA-RM-A50K21"
"1.2.2.6","NACA-RM-A50K24"
"1.2.2.6","NACA-RM-A50K24a"
"1.2.2.6","NACA-RM-A50K24b"
"1.2.2.6","NACA-RM-A50K27a"
"1.2.2.6","NACA-RM-LSlElOa"
"1.2.2.6","NACA-RM-A51D30"
"1.2.2.6","NACA-RM-A51F21"
"1.2.2.6","NACA-RM-L51E11"
"1.2.2.6","NACA-RM-AS1H02"
"1.2.2.6","NACA-RM-A51H10"
"1.2.2.6","NACA-RM-L51F25"
"1.2.2.6","NACA-RM-L51G06"
"1.2.2.6","NACA-RM-L51Jr22a"
"1.2.2.6","NACA-RM-L51K16"
"1.2.2.6","NACA-RM-L51L10"
"1.2.2.6","NACA-RM-L52A10"
"1.2.2.6","NACA-RM-L52A15"
"1.2.2.6","NACA-RM-L51L05"
"1.2.2.6","NACA-RM-A51L21"
"1.2.2.6","NACA-RM-A52C07"
"1.2.2.6","NACA-RM-L52A31"
"1.2.2.6","NACA-RM-A52C10a"
"1.2.2.6","NACA-RM-A52D01C"
"1.2.2.6","NACA-RM-A52D21"
"1.2.2.6","NACA-RM-A52D23"
"1.2.2.6","NACA-RM-A52E01"
"1.2.2.6","NACA-RM-L52E14a"
"1.2.2.6","NACA-RM-L52D16"
"1.2.2.6","NACA-RM-A52G02"
"1.2.2.6","NACA-RM-L52E14"
"1.2.2.6","NACA-RM-L52Glla"
"1.2.2.6","NACA-RM-L52Gl8a"
"1.2.2.6","NACA-RM-L52H06}"
"1.2.2.6","NACA-RM-L52H18"
"1.2.2.6","NACA-RM-L52J01"
"1.2.2.6","NACA-RM-A52J21"
"1.2.2.6","NACA-RM-L52D29"
"1.2.2.6","NACA-RM-L52J22"
"1.2.2.6","NACA-RM-L52K18"
"1.2.2.6","NACA-RM-L52K04a"
"1.2.2.6","NACA-RM-L52K06a"
"1.2.2.6","NACA-RM-L52K12a"
"1.2.2.6","NACA-RM-L52K13"
"1.2.2.6","NACA-RM-L52K14"
"1.2.2.6","NACA-RM-L52L30"
"1.2.2.6","NACA-RM-A52L02"
"1.2.2.6","NACA-RM-L52K04"
"1.2.2.6","NACA-RM-L52L19"
"1.2.2.6","NACA-RM-L52L16"
"1.2.2.6","NACA-RM-L52L22a"
"1.2.2.6","NACA-RM-L53B02"
"1.2.2.6","NACA-RM-L53B25a"
"1.2.2.6","NACA-RM-A53C20"
"1.2.2.6","NACA-RM-L53D10"
"1.2.2.6","NACA-RM-L53F19"
"1.2.2.6","NACA-RM-L53F22"
"1.2.2.6","NACA-RM-L53G06"
"1.2.2.6","NACA-RM-L53G09a"
"1.2.2.6","NACA-RM-L53G13"
"1.2.2.6","NACA-RM-L53G14a"
"1.2.2.6","NACA-RM-L53H24"
"1.2.2.6","NACA-RM-A53I21"
"1.2.2.6","10-PERCENT-THICKWING"
"1.2.2.6","NACA-RM-L53G14"
"1.2.2.6","NACA-RM-L53I25"
"1.2.2.6","NACA-RM-L53I29"
"1.2.2.6","NACA-RM-L53J05a"
"1.2.2.6","NACA-RM-L53J01"
"1.2.2.6","NACA-RM-L53J21"
"1.2.2.6","NACA-RM-L53J05"
"1.2.2.6","NACA-RM-L53K03a"
"1.2.2.6","NACA-RM-L53K20"
"1.2.2.6","NACA-RM-L53L09"
"1.2.2.6","NACARML53H1"
"1.2.2.6","NACA-RM-L53L14a"
"1.2.2.6","NACA-RM-L53L18a"
"1.2.2.6","NACA-RM-A53J14"
"1.2.2.6","NACA-RM-A53L15"
"1.2.2.6","NACA-RM-L54C10"
"1.2.2.6","NACA-RM-L54C26"
"1.2.2.6","NACA-RM-L54C29"
"1.2.2.6","NACA-RM-L54D01"
"1.2.2.6","NACA-RM-L54D09"
"1.2.2.6","NACA-RM-L54D26a"
"1.2.2.6","NACA-RM-A54F18"
"1.2.2.6","NACA-RM-L54F08"
"1.2.2.6","NACA-RM-L54G09a"
"1.2.2.6","NACA-RM-A54H12a"
"1.2.2.6","NACA-RM-L54H11"
"1.2.2.6","NACA-RM-L54H12"
"1.2.2.6","NACA-RM-L54H25"
"1.2.2.6","NACA-RM-L54I09"
"1.2.2.6","NACA-RM-L54J28a"
"1.2.2.6","NACA-RM-A54L07"
"1.2.2.6","NACA-RM-H54J25a"
"1.2.2.6","NACA-RM-L54K15"
"1.2.2.6","NACA-RM-L54L21"
"1.2.2.6","NACA-RM-H54L03"
"1.2.2.6","NACA-RM-L55A18"
"1.2.2.6","NACA-RM-A55C08"
"1.2.2.6","NACA-RM-H55D12"
"1.2.2.6","NACA-RM-L55E12"
"1.2.2.6","NACA-RM-L55E13"
"1.2.2.6","NACA-RM-A55C23"
"1.2.2.6","NACA-RM-A55D18"
"1.2.2.6","NACA-RM-L55D29"
"1.2.2.6","NACA-RM-L55E20b"
"1.2.2.6","NACA-RM-L55E25a"
"1.2.2.6","NACA-RM-L55F06"
"1.2.2.6","NACA-TR-1273"
"1.2.2.6","NACA-RM-L52H08"
"1.2.2.6","NACA-TR-1284"
"1.2.2.6","NACA-RM-A53H18a"
"1.2.2.6","NACA-TN-3644"
"1.2.2.6","NACA-TN-3753"
"1.2.2.6","NACA-RM-L9L07"
"1.2.2.6","NACA-TN-3850"
"1.2.2.6","NACA-TN-3867"
"1.2.2.6","Siq;}erNACARM-L53E20"
"1.2.2.6","NACA-TN-3872"
"1.2.2.6","NACA-TN-3896"
"1.2.2.6","NACA-TN-3911"
"1.2.2.6","NACA-TN-3941"
"1.2.2.6","NACA-TN-3845"
"1.2.2.6","Siq&gt;eriede8RM-L53A09a"
"1.2.2.6","NACA-TN-3955"
"1.2.2.6","NACA-TN-3957"
"1.2.2.6","NACA-RM-L54G12"
"1.2.2.6","NACA-TN-3952"
"1.2.2.6","NACA-RM-L53E06"
"1.2.2.6","NACA-TN-4006"
"1.2.2.7","NACA-RM-L50G12"
"1.2.2.7","NACA-RM-L50H25a"
"1.2.2.7","NACA-RM-E51K05"
"1.2.2.7","NACA-RM-L52C25"
"1.2.2.7","NACA-RM-E52F16"
"1.2.2.7","NACA-RM-L52D16"
"1.2.2.7","NACA-RM-L52F11"
"1.2.2.7","NACA-RM-L53J02a"
"1.2.2.7","NACA-RM-A53L15"
"1.2.2.7","NACA-TN-3738"
"1.2.2.7","NACA-TN-3848"
"1.2.2.7","NACA-TN-3725"
"1.2.2.7","NACA-TN-3938"
"1.2.2.8","NACA-RM-A8J04"
"1.2.2.8","NACA-RM-A9C07"
"1.2.2.8","NACA-RM-L52C25"
"1.2.2.8","NACA-TR-1246"
"1.2.2.8","NACA-TN-3079"
"1.2.2.8","NACA-TN-3249"
"1.2.2.8","NACA-RM-A55C08"
"1.2.2.8","NACA-TN-3761"
"1.2.2.8","NACA-TN-3768"
"1.2.2.8","NACA-TN-3832"
"1.2.2.8","NACA-TN-3890"
"1.2.2.8","NACA-TN-3903"
"1.2.2.8.1","NACA-RM-L52D16"
"1.2.2.8.1","NACA-RM-L53I08"
"1.2.2.8.2","NACA-RM-A50H09"
"1.2.2.8.2","NACA-RM-A50K06"
"1.2.2.8.2","NACA-RM-A51J24"
"1.2.2.8.2","NACA-RM-L51K15"
"1.2.2.8.2","NACA-RM-L52D16"
"1.2.2.8.2","NACA-RM-A53E06"
"1.2.2.8.2","NACA-RM-A53J26"
"1.2.2.8.2","NACA-RM-A54A25"
"1.2.2.8.2","NACA-RM-L54C05"
"1.2.2.8.2","NACA-RM-A54I21"
"1.2.2.8.2","NACA-RM-L54L21"
"1.2.2.8.2","NACA-RM-L55F02"
"1.2.2.8.2","NACA-RM-A55I09"
"1.2.2.8.2","NACA-TR-1276"
"1.2.2.8.2","NACA-RM-A52G17"
"1.2.2.8.2","NACA-RM-A55C07"
"1.2.2.8.2","NACA-RM-A55K14"
"1.2.2.8.2","NACA-RM-A55K29"
"1.2.2.8.2","NACA-RM-A56G30"
"1.3","NACA-RM-L9E27a"
"1.3","NACA-RM-L50I18"
"1.3","NACA-RM-E51E29"
"1.3","NACA-RM-A51H22"
"1.3","NACA-RM-E51H13"
"1.3","NACA-RM-E51H17"
"1.3","NACA-RM-L51J29"
"1.3","NACA-RM-A51K05"
"1.3","NACA-RM-E52B21"
"1.3","NACA-RM-L52J01"
"1.3","NACA-TR-1242"
"1.3","NACA-TN-3213"
"1.3","NACA-TN-3709"
"1.3","NACA-RM-L9K09"
"1.3","NACA-TN-3794"
"1.3","NACA-RM-A51C27"
"1.3","NACA-TN-3795"
"1.3","NACA-TN-3861"
"1.3","NACA-TN-3942"
"1.3","NACA-TN-3877"
"1.3.1","NACA-RM-A51G24"
"1.3.1","NACA-RM-L52D15a"
"1.3.1","NACA-RM-L53L28a"
"1.3.1","NACA-TR-125ff"
"1.3.1","NACA-TN-3389"
"1.3.1","NACA-TR-1271"
"1.3.1","NACA-TN-3478"
"1.3.1","NACA-TN-3717"
"1.3.1","NACA-TN-3744"
"1.3.1","NACA-TN-3788"
"1.3.1","NACA-TN-3805"
"1.3.1","NACA-TN-3704"
"1.3.1","NACA-TN-3819"
"1.3.1","NACA-RM-L53C02"
"1.3.1","NACA-TN-3964"
"1.3.2","NACA-RM-L51E25"
"1.3.2","NACA-RM-L52E05a"
"1.3.2","NACA-RM-A53A09"
"1.3.2","NACA-RM-L53D27"
"1.3.2","NACA-RM-A53D28"
"1.3.2","NACA-RM-A53I17"
"1.3.2","NACA-RM-L53K09"
"1.3.2","NACA-RM-L55E10"
"1.3.2","NACA-TR-1271"
"1.3.2","NACA-TN-3478"
"1.3.2","NACA-RM-A56G17"
"1.3.2","NACA-TN-3744"
"1.3.2","NACA-TN-3805"
"1.3.2","NACA-TN-3704"
"1.3.2","NACA-TN-3819"
"1.3.2","NACA-RM-L53C02"
"1.3.2","NACA-TN-3873"
"1.3.2","NACA-TN-3979"
"1.3.2.1","NACA-RM-L52D15a"
"1.3.2.1","NACA-RM-L53D27"
"1.3.2.1","NACA-RM-L53G09"
"1.3.2.1","NACA-RM-L53H04"
"1.3.2.1","NACA-RM-L54K22"
"1.3.2.1","NACA-TN-3843"
"1.3.2.1","NACA-TN-3961"
"1.3.2.2","NACA-RM-A52L15a"
"1.3.2.2","NACA-TN-3857"
"1.3.2.2","NACA-TN-3961"
"1.3.2.3","NACA-RM-L51E25"
"1.3.2.3","NACA-RM-L53L28a"
"1.3.2.3","NACA-TN-3896"
"1.3.2.4","NACA-RM-L52L01"
"1.3.2.4","NACA-RM-L56D16"
"1.3.2.5","NACA-RM-E51E29"
"1.3.2.5","NACA-RM-E51J08"
"1.3.2.5","NACA-RM-E52B21"
"1.3.2.5","NACA-RM-L52E05a"
"1.3.2.5","NACA-RM-L53K10"
"1.3.2.5","NACA-RM-L55E10"
"1.3.2.5","NACA-RM-L9E27a"
"1.3.2.5","NACA-TN-3961"
"1.3.4","NACA-RM-L51J29"
"1.3.4","NACA-RM-E51J08"
"1.3.4","NACA-RM-L52J23"
"1.3.4","NACA-RM-L53F18a"
"1.3.4","NACA-RM-L53J09b"
"1.3.4","NACA-TN-3724"
"1.3.4","NACA-RM-A51C12"
"1.3.4","NACA-TN-3704"
"1.3.4.1","NACA-RM-L51E25"
"1.3.4.1","NACA-RM-L51E02"
"1.3.4.1","NACA-RM-A51K14"
"1.3.4.1","NACA-RM-E52L18a"
"1.3.4.1","NACA-RM-L53F18a"
"1.3.4.1","NACA-TR-1281"
"1.3.4.1","NACA-RM-L53I25a"
"1.3.4.3","NACA-RM-A50F13"
"1.3.4.3","NACA-RM-L53E05"
"1.3.4.4","NACA-RM-E52L18a"
"1.4","NACA-RM-L53F18a"
"1.4","NACA-RM-L54C08"
"1.4","NACA-TN-3278"
"1.4","NACA-TN-402^"
"1.4","NACA-TN-4025"
"1.4.1","NACA-RM-E51I24"
"1.4.1","NACARME53F11"
"1.4.1","NACA-RM-L53F18a"
"1.4.1","NACA-RM-L53J09b"
"1.4.1","NACA-TN-3770"
"1.4.1","NACA-TN-3834"
"1.4.1","NACA-TN-3881"
"1.4.1","NACA-TN-3922"
"1.4.1.1","NACA-RM-L52J23"
"1.4.1.1","NACA-RM-A53E28"
"1.4.1.1","NACA-RM-L53F18a"
"1.4.1.1","NACA-TR-1281"
"1.4.1.1.1","NACA-RM-A54G14"
"1.4.1.1.1","NACA-RM-A54J22"
"1.4.1.1.1","NACA-TN-3837"
"1.4.1.1.2","NACA-RM-A54G14"
"1.4.1.1.3","NACA-RM-L51E02"
"1.4.1.1.3","NACA-RM-E52F16"
"1.4.1.1.3","NACA-TR-1265"
"1.4.1.1.3","NACA-RM-L53G28"
"1.4.1.1.3","NACA-TN-3695"
"1.4.1.1.3","NACA-TN-3724"
"1.4.1.1.3","NACA-RM-A51C12"
"1.4.1.1.3","NACA-TN-3767"
"1.4.1.1.3","NACA-RM-E51B10"
"1.4.1.2","NACA-RM-E51J08"
"1.4.1.2","NACA-RM-E52F16"
"1.4.1.2","NACA-RM-E52Ll8a"
"1.4.1.2","NACA-RM-L53F18a"
"1.4.1.2","NACARn&gt;t"
"1.4.1.2","NACA-TN-3695"
"1.4.1.2","NACA-TN-3724"
"1.4.1.2","NACA-RM-A51C12"
"1.4.1.3","NACA-RM-E52F04"
"1.4.1.3","NACA-RM-L52H08a"
"1.4.1.3","NACA-RM-L54B17"
"1.4.1.4","NACA-RM-A51K14"
"1.4.1.4","NACA-RM-A53D29"
"1.4.1.4","NACA-RM-L53E05"
"1.4.1.4.1","NACA-RM-L51GH"
"1.4.1.4.1","NACA-RM-A51K14"
"1.4.1.4.1","NACA-RM-A53D29"
"1.4.1.4.1","NACA-RM-A53E28"
"1.4.1.4.2","NACA-RM-A50F13"
"1.4.2","NACA-RM-L52H08a"
"1.4.2.1","NACA-RM-L51E02"
"1.4.2.1","NACA-RM-L53E05"
"1.4.2.1","NACA-RM-L55E25"
"1.4.2.1.1","NACA-RM-E52F16"
"1.4.2.1.1","NACA-RM-L52L01a"
"1.4.2.1.1","NACA-RM-E52L18a"
"1.4.2.1.1","NACA-RM-L53H17a"
"1.4.2.1.1","NACA-RM-L54F29"
"1.4.2.1.1","NACA-RM-L54G21"
"1.4.2.1.1","NACA-RM-L54K18"
"1.4.2.1.1","NACA-TN-3793"
"1.4.2.1.1","NACA-TN-3922"
"1.4.2.1.1","NACA-TN-3996"
"1.4.2.1.2","NACA-RM-E51J08"
"1.4.2.1.2","NACA-RM-E52F04"
"1.4.2.1.2","NACA-RM-E52F16"
"1.4.2.1.2","NACA-RM-A53D29"
"1.4.2.1.2","NACA-RM-E53F11"
"1.4.2.1.2","NACA-RM-E55A28"
"1.4.2.1.2","NACA-TR-1265"
"1.4.2.1.2","NACA-RM-L53G28"
"1.4.2.1.2","NACA-TN-3695"
"1.4.2.1.2","RM-L52A1&amp"
"1.4.2.1.2","NACA-TN-3724"
"1.4.2.1.2","NACA-RM-A51C12"
"1.4.2.1.2","NACA-TN-3767"
"1.4.2.1.2","NACA-RM-E51B10"
"1.4.2.1.2","NACA-TN-3834"
"1.4.2.1.2","NACA-TN-3922"
"1.4.2.2","NACA-RM-L9E20a"
"1.4.2.2","NACA-RM-L52E12a"
"1.4.2.2","NACA-RM-L52L01"
"1.4.2.2","NACA-RM-E53J15"
"1.4.2.2","NACA-RM-E53L24a"
"1.4.2.2","NACA-RM-E54F17a"
"1.4.2.2","NACA-TN-3709"
"1.4.2.2","NACA-RM-L9K09"
"1.4.2.2","NACA-TN-3763"
"1.4.2.2","NACA-TN-3978"
"1.4.2.3","NACA-RM-L52E12a"
"1.4.2.3","NACA-RM-L54F29"
"1.4.2.3","NACA-TN-3759"
"1.4.2.3","NACA-TN-3950"
"1.4.2.4","NACA-RM-L54F29"
"1.4.2.4","NACA-TN-3770"
"1.4.3","NACA-RM-L50I18"
"1.4.3","NACA-RM-L51J29"
"1.4.3","NACA-RM-E51J22"
"1.4.3","NACA-RM-E53L24a"
"1.4.3","NACA-RM-L54E05a"
"1.4.3","NACA-RM-E54F17a"
"1.4.3","NACA-RM-E55D04"
"1.4.3","NACA-RM-L55E06"
"1.4.3","NACA-RM-L56F18a"
"1.4.3","NACA-TN-3838"
"1.4.3","NACA-TN-3836"
"1.4.3","NACA-RM-E51L19"
"1.4.3","NACA-TN-3881"
"1.4.3","NACA-TN-3974"
"1.4.4","NACA-RM-L50I18"
"1.4.4","NACA-RM-E51H21"
"1.4.4","NACA-RM-E51J22"
"1.4.4","NACA-RM-L52L01"
"1.4.4","NACA-RM-E54F17a"
"1.4.4","NACA-TN-3982"
"1.4.5","NACA-RM-L52L17"
