"ocrSubjNumR","ocrRepNo"
"1.2.2.3.1","NACA-RM-A8B11"
"1.2.2.3.1","NACA-TN-1677"
"1.2.2.3.1","NACA-TN-1738"
"1.2.2.3.1","NACA-RM-A8H30"
"1.2.2.3.1","NACA-RM-A8J21"
"1.2.2.3.1","NACA-TN-1742"
"1.2.2.3.1","NACA-TN-1759"
"1.2.2.3.1","NACA-TN-1872"
"1.2.2.3.1","NACA-TN-1933"
"1.2.2.3.2","NACA-TN-71"
"1.2.2.3.2","NACA-TM-104"
"1.2.2.3.2","NACA-TM-282"
"1.2.2.3.2","NACA-TM-298"
"1.2.2.3.2","NACA-TM-369"
"1.2.2.3.2","NACA-TM-418"
"1.2.2.3.2","NACA-TM-437"
"1.2.2.3.2","NACA-TM-449"
"1.2.2.3.2","NACA-TN-308"
"1.2.2.3.2","NACA-TM-521"
"1.2.2.3.2","NACA-TM-569"
"1.2.2.3.2","NACA-TM-593"
"1.2.2.3.2","NACA-TM-594"
"1.2.2.3.2","NACA-TR-400"
"1.2.2.3.2","NACA-TM-635"
"1.2.2.3.2","NACA-TN-398"
"1.2.2.3.2","NACA-TM-650"
"1.2.2.3.2","NACA-TR-407"
"1.2.2.3.2","NACA-TR-427"
"1.2.2.3.2","NACA-TR-428"
"1.2.2.3.2","NACA-TN-423"
"1.2.2.3.2","NACA-TN-440"
"1.2.2.3.2","NACA-TN-443"
"1.2.2.3.2","NACA-TN-459"
"1.2.2.3.2","NACA-TN-477"
"1.2.2.3.2","NACA-TN-478"
"1.2.2.3.2","NACA-TN-507"
"1.2.2.3.2","NACA-TN-539"
"1.2.2.3.2","NACA-TR-703"
"1.2.2.3.2","NACA-WR-L-574"
"1.2.2.3.2","NACA-WR-A-88"
"1.2.2.3.2","NACA-ACR-4125"
"1.2.2.3.2","NACA-WR-A-24"
"1.2.2.3.2","NACA-TR-829"
"1.2.2.3.2","NACA-TM-1108"
"1.2.2.3.2","NACA-TM-1117"
"1.2.2.3.2","NACA-TN-1284"
"1.2.2.3.2","NACA-TN-1378"
"1.2.2.3.2","NACA-TN-1511"
"1.2.2.3.2","NACA-TN-1679"
"1.2.2.3.2","NACA-TN-1743"
"1.2.2.3.2","NACA-TN-1742"
"1.2.2.4","NACA-TN-316"
"1.2.2.4","NACA-TN-443"
"1.2.2.4","NACA-TN-451"
"1.2.2.4","NACA-TN-458"
"1.2.2.4","NACA-TN-493"
"1.2.2.4","NACA-TR-510"
"1.2.2.4","NACA-TR-517"
"1.2.2.4","NACA-TN-547"
"1.2.2.4","NACA-TR-602"
"1.2.2.4","NACA-TR-706"
"1.2.2.4","NACA-WR-A-65"
"1.2.2.4","NACA-MR-A4L18"
"1.2.2.4","NACA-WR-A-83"
"1.2.2.4","NACA-TN-1670"
"1.2.2.4.1","NACA-TR-169"
"1.2.2.4.1","NACA-TM-282"
"1.2.2.4.1","NACA-TR-257"
"1.2.2.4.1","NACA-TR-278"
"1.2.2.4.1","NACA-TN-295"
"1.2.2.4.1","NACA-TR-298"
"1.2.2.4.1","NACA-TR-364"
"1.2.2.4.1","NACA-TR-370"
"1.2.2.4.1","NACA-TR-419"
"1.2.2.4.1","NACA-TR-422"
"1.2.2.4.1","NACA-TR-423"
"1.2.2.4.1","NACA-TR-444"
"1.2.2.4.1","NACA-TN-445"
"1.2.2.4.1","NACA-TN-448"
"1.2.2.4.1","NACA-TN-449"
"1.2.2.4.1","NACA-TR-499"
"1.2.2.4.1","NACA-TR-605"
"1.2.2.4.1","NACA-TR-630"
"1.2.2.4.1","NACA-TN-632"
"1.2.2.4.1","NACA-TN-650"
"1.2.2.4.1","NACA-TN-661"
"1.2.2.4.1","NACA-TR-675"
"1.2.2.4.1","NACA-TR-688"
"1.2.2.4.1","NACA-TR-690"
"1.2.2.4.1","NACA-TR-721"
"1.2.2.4.1","NACA-WR-L-317"
"1.2.2.4.1","NACA-WR-L-375"
"1.2.2.4.1","NACA-WR-L-421"
"1.2.2.4.1","NACA-WR-L-374"
"1.2.2.4.1","NACA-TR-731"
"1.2.2.4.1","NACA-WR-L-481"
"1.2.2.4.1","NACA-WR-L-513"
"1.2.2.4.1","NACA-WR-A-68"
"1.2.2.4.1","NACA-WR-L-228"
"1.2.2.4.1","NACA-WR-L-526"
"1.2.2.4.1","NACA-WR-A-77"
"1.2.2.4.1","NACA-WR-L-435"
"1.2.2.4.1","NACA-MR-3F12"
"1.2.2.4.1","NACA-WR-A-66"
"1.2.2.4.1","NACA-WR-L-417"
"1.2.2.4.1","NACA-ARR-3E25"
"1.2.2.4.1","NACA-WR-L-439"
"1.2.2.4.1","NACA-CB-3E14"
"1.2.2.4.1","NACA-RB-3F19"
"1.2.2.4.1","NACA-WR-L-169"
"1.2.2.4.1","NACA-ARR-3H23"
"1.2.2.4.1","NACA-WR-L-506"
"1.2.2.4.1","NACA-WR-A-28"
"1.2.2.4.1","NACA-ACR-4C23"
"1.2.2.4.1","NACA-WR-L-564"
"1.2.2.4.1","NACA-WR-A-84"
"1.2.2.4.1","NACA-ACR-4125"
"1.2.2.4.1","NACA-WR-A-24"
"1.2.2.4.1","NACA-ARR-L4Illf"
"1.2.2.4.1","NACA-WR-L-186"
"1.2.2.4.1","NACA-ARR-L4J16"
"1.2.2.4.1","NACA-WR-L-60"
"1.2.2.4.1","NACA-ARR-L4K22"
"1.2.2.4.1","NACA-WR-L-31"
"1.2.2.4.1","NACA-MR-L5B23"
"1.2.2.4.1","NACA-WR-L-624"
"1.2.2.4.1","NACA-ARR-L5A24"
"1.2.2.4.1","NACA-ARR-L5B17"
"1.2.2.4.1","NACA-WR-L-56"
"1.2.2.4.1","NACA-CB-5B05"
"1.2.2.4.1","NACA-WR-A-ll"
"1.2.2.4.1","NACA-ACR-L5D20a"
"1.2.2.4.1","NACA-WR-L-778"
"1.2.2.4.1","NACA-ARR-L5F01a"
"1.2.2.4.1","NACA-WR-L-170"
"1.2.2.4.1","NACA-ACR-5D28"
"1.2.2.4.1","NACA-WR-A-21"
"1.2.2.4.1","NACA-ARR-5E22"
"1.2.2.4.1","NACA-WR-A-37"
"1.2.2.4.1","NACA-CB-L5H01"
"1.2.2.4.1","NACA-ARR-L5L18"
"1.2.2.4.1","NACA-WR-L-41"
"1.2.2.4.1","NACA-ARR-L5I04"
"1.2.2.4.1","NACA-WR-L-270"
"1.2.2.4.1","NACA-ACR-6B08"
"1.2.2.4.1","NACA-TN-1046"
"1.2.2.4.1","NACA-TN-1088"
"1.2.2.4.1","NACA-TN-1085"
"1.2.2.4.1","NACA-TN-1175"
"1.2.2.4.1","NACA-TN-1188"
"1.2.2.4.1","NACA-TN-1245"
"1.2.2.4.1","NACA-TN-1113"
"1.2.2.4.1","NACA-TN-1275"
"1.2.2.4.1","NACA-TN-1309"
"1.2.2.4.1","NACA-TN-1317"
"1.2.2.4.1","NACA-TN-1333"
"1.2.2.4.1","NACA-TN-1369"
"1.2.2.4.1","NACA-TN-1377"
"1.2.2.4.1","NACA-TN-1409"
"1.2.2.4.1","NACA-TN-1420"
"1.2.2.4.1","NACA-TN-1441"
"1.2.2.4.1","NACA-TN-1473"
"1.2.2.4.1","NACA-TN-1506"
"1.2.2.4.1","NACA-RM-A7H29"
"1.2.2.4.1","NACA-RM-A7K24"
"1.2.2.4.1","NACA-RM-A7L16"
"1.2.2.4.1","NACA-TN-1404"
"1.2.2.4.1","NACA-TN-1600"
"1.2.2.4.1","NACA-RM-A8B11"
"1.2.2.4.1","NACA-TN-1601"
"1.2.2.4.1","NACA-TN-1660"
"1.2.2.4.1","NACA-TN-1674"
"1.2.2.4.1","NACA-TN-1708"
"1.2.2.4.1","NACA-TN-1711"
"1.2.2.4.1","NACA-TN-1738"
"1.2.2.4.1","NACA-RM-A8H30"
"1.2.2.4.1","NACA-RM-A8J21"
"1.2.2.4.1","NACA-TN-1742"
"1.2.2.4.1","NACA-TM-1161"
"1.2.2.4.1","NACA-TM-1206"
"1.2.2.4.2","NACA-TN-415"
"1.2.2.4.2","NACA-TM-697"
"1.2.2.4.2","NACA-TN-499"
"1.2.2.4.2","NACA-TR-605"
"1.2.2.4.2","NACA-TR-706"
"1.2.2.4.2","NACA-TN-801"
"1.2.2.4.2","NACA-WR-L-375"
"1.2.2.4.2","NACA-WR-L-421"
"1.2.2.4.2","NACA-WR-L-420"
"1.2.2.4.2","NACA-WR-L-376"
"1.2.2.4.2","NACA-WR-L-250"
"1.2.2.4.2","NACA-WR-A-68"
"1.2.2.4.2","NACA-WR-A-88"
"1.2.2.4.2","NACA-WR-A-28"
"1.2.2.4.2","NACA-ACR-4C23"
"1.2.2.4.2","NACA-ACR-4125"
"1.2.2.4.2","NACA-WR-A-24"
"1.2.2.4.2","NACA-ACR-5D28"
"1.2.2.4.2","NACA-WR-A-21"
"1.2.2.4.2","NACA-TN-1015"
"1.2.2.4.2","NACA-TN-1088"
"1.2.2.4.2","NACA-TN-1123"
"1.2.2.4.2","NACA-TN-1245"
"1.2.2.4.2","NACA-TN-1294"
"1.2.2.4.2","NACA-TN-1298"
"1.2.2.4.2","NACA-TN-1409"
"1.2.2.4.2","NACA-TN-1441"
"1.2.2.4.2","NACA-RM-A7L16"
"1.2.2.4.2","NACA-TN-1404"
"1.2.2.4.2","NACA-TN-1646"
"1.2.2.4.2","NACA-TN-1663"
"1.2.2.4.2","NACA-TN-1802"
"1.2.2.4.2","NACA-TM-1210"
"1.2.2.4.2","NACA-TN-1872"
"1.2.2.4.2","NACA-TN-1933"
"1.2.2.5","NACA-TR-Ill"
"1.2.2.5","NACA-TR-122"
"1.2.2.5","NACA-TN-53"
"1.2.2.5","NACA-TR-139"
"1.2.2.5","NACA-TR-217"
"1.2.2.5","NACA-TN-353"
"1.2.2.5","NACA-TR-391"
"1.2.2.5","NACA-TN-364"
"1.2.2.5","NACA-TR-502"
"1.2.2.5","NACA-TM-751"
"1.2.2.5","NACA-TM-842"
"1.2.2.5","NACA-TR-618"
"1.2.2.5","NACA-TN-640"
"1.2.2.5","NACA-TN-644"
"1.2.2.5","NACA-TR-667"
"1.2.2.5","NACA-WR-L-784"
"1.2.2.5","NACA-TR-703"
"1.2.2.5","NACA-TR-708"
"1.2.2.5","NACA-CB-3E29"
"1.2.2.5","NACA-WR-L-406"
"1.2.2.5","NACA-ACR-3130"
"1.2.2.5","NACA-WR-W-6"
"1.2.2.5","NACA-ACR-4F28"
"1.2.2.5","NACA-ACR-4K02"
"1.2.2.5","NACA-WR-A-62"
"1.2.2.5","NACA-MR-A5G06"
"1.2.2.5","NACA-WR-A-5"
"1.2.2.5","NACA-TN-1044"
"1.2.2.5","NACA-TR-884"
"1.2.2.5","NACA-TN-1167"
"1.2.2.5","NACA-TN-1181"
"1.2.2.5","NACA-TN-1212"
"1.2.2.5","NACA-TN-1168"
"1.2.2.5","NACA-TN-1299"
"1.2.2.5","NACA-TN-1360"
"1.2.2.5","NACA-TN-1473"
"1.2.2.5","NACA-TN-1579"
"1.2.2.5","NACA-TN-1639"
"1.2.2.5","NACA-TN-1663"
"1.2.2.5","NACA-TN-1677"
"1.2.2.5","NACA-TN-1697"
"1.2.2.5","NACA-TN-1742"
"1.2.2.5","NACA-TN-1759"
"1.2.2.5","NACA-TN-1802"
"1.2.2.5","NACA-TN-1877"
"1.2.2.5","NACA-TN-1933"
"1.2.2.6","NACA-TR-122"
"1.2.2.6","NACA-WR-L-542"
"1.2.2.6","NACA-TR-750"
"1.2.2.6","NACA-WR-A-65"
"1.2.2.6","NACA-WR-A-91"
"1.2.2.6","NACA-TR-767"
"1.2.2.6","NACA-TN-890"
"1.2.2.6","NACA-WR-A-69"
"1.2.2.6","NACA-WR-A-77"
"1.2.2.6","NACA-WR-L-291"
"1.2.2.6","NACA-MR-3F12"
"1.2.2.6","NACA-WR-A-66"
"1.2.2.6","NACA-CB-3E29"
"1.2.2.6","NACA-WR-L-406"
"1.2.2.6","NACA-ACR-3130"
"1.2.2.6","NACA-WR-W-6"
"1.2.2.6","NACA-WR-A-82"
"1.2.2.6","NACA-WR-A-90"
"1.2.2.6","NACA-ACR-4C23"
"1.2.2.6","NACA-WR-L-131"
"1.2.2.6","NACA-ACR-4F28"
"1.2.2.6","NACA-ACR-4125"
"1.2.2.6","NACA-WR-A-24"
"1.2.2.6","NACA-ACR-4K02"
"1.2.2.6","NACA-WR-A-62"
"1.2.2.6","NACA-ACR-5D04"
"1.2.2.6","NACA-ACR-5D19"
"1.2.2.6","NACA-MR-A5E03"
"1.2.2.6","NACA-WR-A-76"
"1.2.2.6","NACA-ACR-5D28"
"1.2.2.6","NACA-WR-A-21"
"1.2.2.6","NACA-ACR-L5E03"
"1.2.2.6","NACA-ARR-L5F01a"
"1.2.2.6","NACA-WR-L-170"
"1.2.2.6","NACA-MR-A5G06"
"1.2.2.6","NACA-CB-L5H01"
"1.2.2.6","NACA-ACR-L5J16"
"1.2.2.6","NACA-ACR-L5G10"
"1.2.2.6","NACA-WR-L-51"
"1.2.2.6","NACA-TR-835"
"1.2.2.6","NACA-TR-859"
"1.2.2.6","NACA-TR-863"
"1.2.2.6","NACA-TN-1044"
"1.2.2.6","NACA-ACR-6B08"
"1.2.2.6","NACA-MR-A6D03"
"1.2.2.6","NACA-WR-A-75"
"1.2.2.6","NACA-TN-1079"
"1.2.2.6","NACA-TM-1105"
"1.2.2.6","NACA-TR-863"
"1.2.2.6","NACA-RM-A6L27"
"1.2.2.6","NACA-TN-1167"
"1.2.2.6","NACA-RM-L6L17"
"1.2.2.6","NACA-TN-1181"
"1.2.2.6","NACA-TM-1102"
"1.2.2.6","NACA-RM-L6L03"
"1.2.2.6","NACA-TN-1299"
"1.2.2.6","NACA-TN-1303"
"1.2.2.6","NACA-TN-1340"
"1.2.2.6","NACA-RM-L7D08"
"1.2.2.6","NACA-TM-1164"
"1.2.2.6","NACA-TN-1360"
"1.2.2.6","NACA-TN-1382"
"1.2.2.6","NACA-TN-1390"
"1.2.2.6","NACA-TN-1412"
"1.2.2.6","NACA-RM-A7D23"
"1.2.2.6","NACA-TN-1448"
"1.2.2.6","NACA-TN-1473"
"1.2.2.6","NACA-TN-1484"
"1.2.2.6","NACA-TN-1487"
"1.2.2.6","NACA-RM-A7G17"
"1.2.2.6","NACA-TM-1175"
"1.2.2.6","NACA-RM-A7H29"
"1.2.2.6","NACA-TN-1543"
"1.2.2.6","NACA-TN-1548"
"1.2.2.6","NACA-TN-1555"
"1.2.2.6","NACA-TM-1159"
"1.2.2.6","NACA-TN-1566"
"1.2.2.6","NACA-TN-1572"
"1.2.2.6","NACA-TN-1585"
"1.2.2.6","NACA-TN-1600"
"1.2.2.6","NACA-RM-A8C25"
"1.2.2.6","NACA-TN-1620"
"1.2.2.6","NACA-TN-1601"
"1.2.2.6","NACA-TN-1660"
"1.2.2.6","NACA-TN-1663"
"1.2.2.6","NACA-TN-1665"
"1.2.2.6","NACA-TN-1670"
"1.2.2.6","NACA-TN-1672"
"1.2.2.6","NACA-TN-1700"
"1.2.2.6","NACA-TN-1708"
"1.2.2.6","NACA-TN-1696"
"1.2.2.6","NACA-TN-1697"
"1.2.2.6","NACA-TN-1709"
"1.2.2.6","NACA-TN-1719"
"1.2.2.6","NACA-TN-1729"
"1.2.2.6","NACA-TN-1734"
"1.2.2.6","NACA-TN-1739"
"1.2.2.6","NACA-TN-1706"
"1.2.2.6","NACA-TN-1759"
"1.2.2.6","NACA-TN-1769"
"1.2.2.6","NACA-TN-1761"
"1.2.2.6","NACA-TN-1798"
"1.2.2.6","NACA-TN-1802"
"1.2.2.6","NACA-TN-1803"
"1.2.2.6","NACA-TN-1850"
"1.2.2.6","NACA-TN-1854"
"1.2.2.6","NACA-TN-1862"
"1.2.2.6","NACA-TN-1860"
"1.2.2.6","NACA-TN-1877"
"1.2.2.6","NACA-TN-1890"
"1.2.2.6","NACA-TM-1240"
"1.2.2.6","NACA-TN-1933"
"1.2.2.6","NACA-TN-1937"
"1.2.2.7","NACA-TN-42"
"1.2.2.7","NACA-TN-124"
"1.2.2.7","NACA-TM-632"
"1.2.2.7","NACA-TM-681"
"1.2.2.7","NACA-TR-534"
"1.2.2.7","NACA-TR-547"
"1.2.2.7","NACA-TM-787"
"1.2.2.7","NACA-TM-801"
"1.2.2.7","NACA-TR-609"
"1.2.2.7","NACA-TM-876"
"1.2.2.7","NACA-TR-648"
"1.2.2.7","NACA-TR-651"
"1.2.2.7","NACA-TR-660"
"1.2.2.7","NACA-TR-667"
"1.2.2.7","NACA-TR-678"
"1.2.2.7","NACA-TR-690"
"1.2.2.7","NACA-TN-771"
"1.2.2.7","NACA-WR-L-445"
"1.2.2.7","NACA-TM-1021"
"1.2.2.7","NACA-WR-L-411"
"1.2.2.7","NACA-WR-L-381"
"1.2.2.7","NACA-WR-L-335"
"1.2.2.7","NACA-WR-L-221"
"1.2.2.7","NACA-WR-A-91"
"1.2.2.7","NACA-TR-738"
"1.2.2.7","NACA-WR-W-4"
"1.2.2.7","NACA-WR-L-424"
"1.2.2.7","NACA-ARR-3E25"
"1.2.2.7","NACA-WR-L-439"
"1.2.2.7","NACA-WR-L-639"
"1.2.2.7","NACA-ARR-4B10"
"1.2.2.7","NACA-WR-L-227"
"1.2.2.7","NACA-ARR-L4I16"
"1.2.2.7","NACA-WR-L-95"
"1.2.2.7","NACA-CB-L5C09"
"1.2.2.7","NACA-WR-L-19"
"1.2.2.7","NACA-RB-L5Fl5a"
"1.2.2.7","NACA-WR-L-107"
"1.2.2.7","NACA-ARR-L5H27"
"1.2.2.7","NACA-WR-L-5"
"1.2.2.7","NACA-TN-1088"
"1.2.2.7","NACA-TM-1111"
"1.2.2.7","NACA-TN-1190"
"1.2.2.7","NACA-TN-1303"
"1.2.2.7","NACA-TN-1378"
"1.2.2.7","NACA-TN-1372"
"1.2.2.7","NACA-TN-1484"
"1.2.2.7","NACA-TN-1585"
"1.2.2.7","NACA-TN-1620"
"1.2.2.7","NACA-TN-1703"
"1.2.2.7","NACA-TN-1779"
"1.2.2.7","NACA-TN-1780"
"1.2.2.7","NACA-TN-1797"
"1.2.2.7","NACA-TN-1803"
"1.2.2.7","NACA-TM-1218"
"1.2.2.7","NACA-TM-1229"
"1.2.2.7","NACA-TN-1925"
"1.2.2.8","NACA-TM-395"
"1.2.2.8","NACA-TM-374"
"1.2.2.8","NACA-TM-441"
"1.2.2.8","NACA-TN-286"
"1.2.2.8","NACA-TM-472"
"1.2.2.8","NACA-TM-521"
"1.2.2.8","NACA-TM-534"
"1.2.2.8","NACA-TM-634"
"1.2.2.8","NACA-TM-773"
"1.2.2.8","NACA-TM-974"
"1.2.2.8","NACA-WR-L-532"
"1.2.2.8","NACA-ACR-4B29"
"1.2.2.8","NACA-WR-L-521"
"1.2.2.8","NACA-TN-1007"
"1.2.2.8","NACA-TM-1167"
"1.2.2.8","NACA-TM-1180"
"1.2.2.8","NACA-TN-1597"
"1.3","NACA-TR-79"
"1.3","NACA-TR-117"
"1.3","NACA-TN-45"
"1.3","NACA-TN-49"
"1.3","NACA-TR-185"
"1.3","NACA-TM-269"
"1.3","NACA-TM-300"
"1.3","NACA-TN-224"
"1.3","NACA-TR-223"
"1.3","NACA-TN-247"
"1.3","NACA-TN-248"
"1.3","NACA-TN-252"
"1.3","NACA-TN-299"
"1.3","NACA-TM-574"
"1.3","NACA-TR-380"
"1.3","NACA-TR-397"
"1.3","NACA-TR-443"
"1.3","NACA-TN-425"
"1.3","NACA-TN-497"
"1.3","NACA-TR-516"
"1.3","NACA-TM-842"
"1.3","NACA-TM-932"
"1.3","NACA-TN-785"
"1.3","NACA-TM-1101"
"1.3","NACA-RM-A7B06"
"1.3","NACA-TN-1315"
"1.3","NACA-TN-1328"
"1.3.1","NACA-TR-116"
"1.3.1","NACA-TN-44"
"1.3.1","NACA-TN-43"
"1.3.1","NACA-TN-129"
"1.3.1","NACA-TR-184"
"1.3.1","NACA-TM-257"
"1.3.1","NACA-TN-192"
"1.3.1","NACA-TN-194"
"1.3.1","NACA-TN-196"
"1.3.1","NACA-TM-267"
"1.3.1","NACA-TN-207"
"1.3.1","NACA-TN-209"
"1.3.1","NACA-TR-213"
"1.3.1","NACA-TM-310"
"1.3.1","NACA-TR-231"
"1.3.1","NACA-TN-231"
"1.3.1","NACA-TM-388"
"1.3.1","NACA-TR-253"
"1.3.1","NACA-TM-475"
"1.3.1","NACA-TM-492"
"1.3.1","NACA-TR-311"
"1.3.1","NACA-TR-323"
"1.3.1","NACA-TN-312"
"1.3.1","NACA-TM-567"
"1.3.1","NACA-TM-574"
"1.3.1","NACA-TR-430"
"1.3.1","NACA-TM-653"
"1.3.1","NACA-TM-675"
"1.3.1","NACA-TM-736"
"1.3.1","NACA-TR-527"
"1.3.1","NACA-TN-554"
"1.3.1","NACA-TR-581"
"1.3.1","NACA-WR-L-781"
"1.3.1","NACA-TN-762"
"1.3.1","NACA-TR-752"
"1.3.1","NACA-TM-1017"
"1.3.1","NACA-TR-808"
"1.3.1","NACA-TN-973"
"1.3.1","NACA-ACR-L5H08"
"1.3.1","NACA-WR-L-152"
"1.3.1","NACA-CB-L5H27"
"1.3.1","NACA-WR-L-726"
"1.3.1","NACA-TN-1081"
"1.3.1","NACA-TN-1114"
"1.3.1","NACA-TM-1122"
"1.3.1","NACA-TN-1218"
"1.3.1","NACA-RM-A7B10"
"1.3.1","NACA-RM-A6H19"
"1.3.1","NACA-TM-1153"
"1.3.1","NACA-TN-1613"
"1.3.1","NACA-TN-1659"
"1.3.1","NACA-TN-1662"
"1.3.1","NACA-TN-1740"
"1.3.1","NACA-TN-1768"
"1.3.1","NACA-TN-1808"
"1.3.1","NACA-TN-1809"
"1.3.1","NACA-TM-1229"
"1.3.1","NACA-TM-1233"
"1.3.1","NACA-TN-1897"
"1.3.1","NACA-TN-1921"
"1.3.1","NACA-RM-A9E19"
"1.3.2","NACA-TN-43"
"1.3.2","NACA-TR-137"
"1.3.2","NACA-TM-227"
"1.3.2","NACA-TR-184"
"1.3.2","NACA-TM-268"
"1.3.2","NACA-TR-236"
"1.3.2","NACA-TR-313"
"1.3.2","NACA-TR-314"
"1.3.2","NACA-TM-517"
"1.3.2","NACA-TR-436"
"1.3.2","NACA-TN-480"
"1.3.2","NACA-TR-518"
"1.3.2","NACA-WR-L-279"
"1.3.2","NACA-TR-725"
"1.3.2","NACA-TR-752"
"1.3.2","NACA-WR-L-462"
"1.3.2","NACA-WR-L-229"
"1.3.2","NACA-WR-L-343"
"1.3.2","NACA-WR-L-463"
"1.3.2","NACA-WR-A-65"
"1.3.2","NACA-WR-L-497"
"1.3.2","NACA-MR-3F12"
"1.3.2","NACA-WR-A-66"
"1.3.2","NACA-ACR-L4G28"
"1.3.2","NACA-WR-L-117"
"1.3.2","NACA-ACR-L5H08"
"1.3.2","NACA-WR-L-152"
"1.3.2","NACA-MR-L6F21"
"1.3.2","NACA-WR-L-740"
"1.3.2","NACA-MR-L6H14"
"1.3.2","NACA-WR-L-747"
"1.3.2","NACA-TM-1100"
"1.3.2","NACA-RM-L7D11"
"1.3.2","NACA-TN-1768"
"1.3.2.1","NACA-TR-138"
"1.3.2.1","NACA-TN-167"
"1.3.2.1","NACA-TN-264"
"1.3.2.1","NACA-TR-291"
"1.3.2.1","NACA-TR-394"
"1.3.2.1","NACA-TR-405"
"1.3.2.1","NACA-TN-614"
"1.3.2.1","NACA-WR-L-462"
"1.3.2.1","NACA-WR-L-371"
"1.3.2.1","NACA-ACR-A5H06"
"1.3.2.1","NACA-CB-L6D08"
"1.3.2.1","NACA-TN-1081"
"1.3.2.1","NACA-TM-1122"
"1.3.2.1","NACA-TN-1305"
"1.3.2.1","NACA-TN-1307"
"1.3.2.1","NACA-TM-1175"
"1.3.2.1","NACA-TN-1686"
"1.3.2.1","NACA-TM-1194"
"1.3.2.1","NACA-TN-1768"
"1.3.2.2","NACA-TR-164"
"1.3.2.2","NACA-TN-167"
"1.3.2.2","NACA-TR-335"
"1.3.2.2","NACA-TN-614"
"1.3.2.2","NACA-WR-L-462"
"1.3.2.2","NACA-WR-L-371"
"1.3.2.2","NACA-MR-L5E09a"
"1.3.2.2","NACA-WR-L-541"
"1.3.2.2","NACA-TM-1101"
"1.3.2.2","NACA-TM-1122"
"1.3.2.2","NACA-TN-1659"
"1.3.2.2","NACA-TN-1686"
"1.3.2.3","NACA-TR-138"
"1.3.2.3","NACA-TN-167"
"1.3.2.3","NACA-TN-355"
"1.3.2.3","NACA-TN-614"
"1.3.2.3","NACA-TN-1081"
"1.3.2.3","NACA-TM-1122"
"1.3.2.3","NACA-TM-1175"
"1.3.2.3","NACA-TM-1194"
"1.3.2.3","NACA-TN-1768"
"1.3.2.3","NACA-TM-1227"
"1.3.2.4","NACA-TR-139"
"1.3.2.4","NACA-TR-394"
"1.3.2.4","NACA-TR-405"
"1.3.2.4","NACA-TN-958"
"1.3.2.4","NACA-TN-1087"
"1.3.2.4","NACA-RM-E6L19"
"1.3.2.4","NACA-RM-A7B24"
"1.3.2.4","NACA-TN-1659"
"1.3.2.5","NACA-TN-226"
"1.3.2.5","NACA-TN-249"
"1.3.2.5","NACA-TN-280"
"1.3.2.5","NACA-TN-301"
"1.3.2.5","NACA-TN-318"
"1.3.2.5","NACA-TN-320"
"1.3.2.5","NACA-TR-394"
"1.3.2.5","NACA-TN-403"
"1.3.2.5","NACA-TR-432"
"1.3.2.5","NACA-TR-451"
"1.3.2.5","NACA-TN-432"
"1.3.2.5","NACA-TN-456"
"1.3.2.5","NACA-TN-481"
"1.3.2.5","NACA-TN-497"
"1.3.2.5","NACA-TN-549"
"1.3.2.5","NACA-TN-788"
"1.3.2.5","NACA-WR-L-331"
"1.3.2.5","NACA-WR-L-348"
"1.3.2.5","NACA-WR-L-247"
"1.3.2.5","NACA-TR-730"
"1.3.2.5","NACA-TR-750"
"1.3.2.5","NACA-WR-L-581"
"1.3.2.5","NACA-ARR-3G15"
"1.3.2.5","NACA-WR-L-238"
"1.3.2.5","NACA-ACR-L4E10"
"1.3.2.5","NACA-WR-L-201"
"1.3.2.5","NACA-ACR-L4L21"
"1.3.2.5","NACA-WR-L-158"
"1.3.2.5","NACA-ACR-L5A30"
"1.3.2.5","NACA-WR-L-108"
"1.3.2.5","NACA-MR-A6D03"
"1.3.2.5","NACA-WR-A-75"
"1.3.3","NACA-TN-226"
"1.3.3","NACA-TR-236"
"1.3.3","NACA-TN-481"
"1.3.3","NACA-TR-498"
"1.3.3","NACA-TR-730"
"1.3.3","NACA-WR-L-462"
"1.3.3","NACA-WR-A-65"
"1.3.3","NACA-MR-3F12"
"1.3.3","NACA-WR-A-66"
"1.3.3","NACA-TN-936"
"1.3.3","NACA-ACR-L5A30"
"1.3.3","NACA-WR-L-108"
"1.3.3","NACA-TN-1052"
"1.3.3","NACA-TN-1173"
"1.3.3","NACA-RM-L6L23a"
"1.3.3","NACA-TN-1643"
"1.3.3","NACA-RM-L8C30"
"1.3.4","NACA-TR-313"
"1.3.4","NACA-TR-314"
"1.3.4","NACA-TM-753"
"1.3.4","NACA-TR-527"
"1.3.4","NACA-WR-L-491"
"1.3.4","NACA-ARR-3H16"
"1.3.4","NACA-WR-L-767"
"1.3.4","NACA-WR-L-760"
"1.3.4","NACA-ARR-E4D21"
"1.3.4","NACA-WR-E-85"
"1.3.4","NACA-ACR-L4I20"
"1.3.4","NACA-WR-L-638"
"1.3.4","NACA-MR-L5I12"
"1.3.4","NACA-WR-L-561"
"1.3.4","NACA-MR-L5ll2b"
"1.3.4","NACA-WR-L-562"
"1.3.4","NACA-TR-808"
"1.3.4","NACA-CB-L6B26"
"1.3.4","NACA-WR-L-728"
"1.3.4","NACA-TM-1140"
"1.3.4","NACA-RM-L7H25"
"1.3.4","NACA-TM-1191"
"1.3.4","NACA-TN-1678"
