"ocrSubjNumR","ocrRepNo"
"1.2.2.1","NACA-TN-3864."
"1.2.2.1","NACA-TR-1322 NACA-TN-3694"
"1.2.2.1","NACA-TR-1327 NACA-TN-3738"
"1.2.2.1","NACA-TN-3289"
"1.2.2.1","NACA-TN-4104"
"1.2.2.1","NACA-TN-4117"
"1.2.2.1","NACA-TN-4189"
"1.2.2.1","NACA-TN-4227"
"1.2.2.1","NACA-TN-4233"
"1.2.2.1","NACA-TN-4242"
"1.2.2.1","NACA-TN-4361"
"1.2.2.2","NACA-RM-L51E03"
"1.2.2.2","NACA-RM-A51E01"
"1.2.2.2","NACA-RM-A52B08"
"1.2.2.2","NACA-RM-L52I30"
"1.2.2.2","NACA-RM-A53A30"
"1.2.2.2","NACA-RM-L53D15a"
"1.2.2.2","NACA-RM-L53E07a"
"1.2.2.2","NACA-RM-L53B03"
"1.2.2.2","NACA-RM-L53K11"
"1.2.2.2","NACA-RM-L54E25"
"1.2.2.2","NACA-RM-H54H06"
"1.2.2.2","NACA-RM-L55A07a"
"1.2.2.2","NACA-RM-L55F02a"
"1.2.2.2","NACA-RM-A55G19"
"1.2.2.2","NACA-RM-L56A09a"
"1.2.2.2","NACA-RM-L56C16"
"1.2.2.2","NACA-RM-L56F21"
"1.2.2.2","NACA-TR-1321."
"1.2.2.2","NACA-TN-3864."
"1.2.2.2","NACA-TR-1339."
"1.2.2.2","NACA-TN-4104"
"1.2.2.2","NACA-TN-4120"
"1.2.2.2","NACA-TN-4020."
"1.2.2.2.1","ISTICSOFTH-TN-ANDSWEPTWINGS.JohwG."
"1.2.2.2.1","NACA-RM-L51E03"
"1.2.2.2.1","NACA-RM-L51G27"
"1.2.2.2.1","NACA-RM-L51104a"
"1.2.2.2.1","NACA-RM-L51K15a"
"1.2.2.2.1","NACA-RM-L51K16a"
"1.2.2.2.1","NACA-RM-L52A02"
"1.2.2.2.1","NACA-RM-L52E09"
"1.2.2.2.1","NACA-RM-L52E23"
"1.2.2.2.1","NACA-RM-L52I30"
"1.2.2.2.1","NACA-RM-A53A30"
"1.2.2.2.1","NACA-RM-L53I21b"
"1.2.2.2.1","NACA-RM-L53L24a"
"1.2.2.2.1","NACA-RM-A54A04"
"1.2.2.2.1","NACA-RM-L54E11"
"1.2.2.2.1","NACA-RM-L54F21"
"1.2.2.2.1","NACA-RM-H54H16"
"1.2.2.2.1","NACA-RM-L54L10"
"1.2.2.2.1","NACA-RM-L54L31b"
"1.2.2.2.1","NACA-RM-A55D11"
"1.2.2.2.1","NACA-RM-L55F14"
"1.2.2.2.1","NACA-RM-L55H04"
"1.2.2.2.1","NACA-RM-A55G19"
"1.2.2.2.1","NACA-RM-L55J12"
"1.2.2.2.1","NACA-RM-L55L30"
"1.2.2.2.1","NACA-RM-L56B14"
"1.2.2.2.1","NACA-RM-A56B17"
"1.2.2.2.1","NACA-RM-H56C30"
"1.2.2.2.1","NACA-RM-A56D02"
"1.2.2.2.1","NACA-RM-L56E30a"
"1.2.2.2.1","NACA-TR-1310 NACA-RM-L51D17"
"1.2.2.2.1","NACA-RM-L57F07"
"1.2.2.2.1","NACA-TN-4232"
"1.2.2.2.1","NACA-TN-4341"
"1.2.2.2.1","NACA-TN-4361"
"1.2.2.2.1","NACA-RM-A58C21"
"1.2.2.2.2","NACA-RM-L52G09"
"1.2.2.2.2","NACA-RM-L52L26b"
"1.2.2.2.2","NACA-RM-A53A30"
"1.2.2.2.2","NACA-RM-L53G10a"
"1.2.2.2.2","NACA-RM-L53F02"
"1.2.2.2.2","NACA-RM-L53I21b"
"1.2.2.2.2","NACA-RM-L53I22b"
"1.2.2.2.2","NACA-RM-L54E05"
"1.2.2.2.2","NACA-RM-L54E11"
"1.2.2.2.2","NACA-RM-L54L01"
"1.2.2.2.2","NACA-RM-L55F14"
"1.2.2.2.2","NACA-RM-L55H04"
"1.2.2.2.2","NACA-RM-A55L13c"
"1.2.2.2.2","NACA-RM-L55L30"
"1.2.2.2.2","NACA-RM-L56B14"
"1.2.2.2.2","NACA-RM-L56E18"
"1.2.2.2.2","NACA-RM-L56F13a"
"1.2.2.2.2","NACA-RM-L56I24"
"1.2.2.2.2","NACA-TN-4077"
"1.2.2.2.2","NACA-TN-4117"
"1.2.2.2.2","NACA-RM-L57I16"
"1.2.2.2.2","NACA-TN-4240 NACA-RM-L53F19"
"1.2.2.2.2","NACA-TN-4301"
"1.2.2.2.2","NACA-TN-4016."
"1.2.2.2.2","RM-L55E20b"
"1.2.2.2.2","NACA-TN-4302"
"1.2.2.2.2","NACA-TN-4397"
"1.2.2.2.3","NACA-RM-A9I27"
"1.2.2.2.3","NACA-RM-A9J06"
"1.2.2.2.3","NACA-RM-L50C24"
"1.2.2.2.3","NACA-RM-L50H02"
"1.2.2.2.3","NACA-RM-L50K14"
"1.2.2.2.3","NACA-RM-L51C06"
"1.2.2.2.3","NACAFML51E03"
"1.2.2.2.3","NACA-RM-L51F05"
"1.2.2.2.3","NACA-RM-L51G27"
"1.2.2.2.3","NACA-RM-L51I04a"
"1.2.2.2.3","NACA-RM-L51K14a"
"1.2.2.2.3","NACA-RM-L51K15a"
"1.2.2.2.3","NACA-RM-L51K16a"
"1.2.2.2.3","NACA-RM-L51K20"
"1.2.2.2.3","NACA-RM-A52B08"
"1.2.2.2.3","NACA-RM-L52B27"
"1.2.2.2.3","NACA-RM-L52E09"
"1.2.2.2.3","NACA-RM-L52E23"
"1.2.2.2.3","NACA-RM-L52G09"
"1.2.2.2.3","NACA-RM-L52G02"
"1.2.2.2.3","NACA-RM-L52I18"
"1.2.2.2.3","NACA-RM-L52I30"
"1.2.2.2.3","NACA-RM-L52K21"
"1.2.2.2.3","NACA-RM-L53A06"
"1.2.2.2.3","NACA-RM-A53A30"
"1.2.2.2.3","NACA-RM-A53B16"
"1.2.2.2.3","NACA-RM-L53D29a"
"1.2.2.2.3","NACA-RM-L53B03"
"1.2.2.2.3","NACA-RM-L53G10a"
"1.2.2.2.3","NACA-RM-L53G13a"
"1.2.2.2.3","NACA-RM-L53F02"
"1.2.2.2.3","NACA-RM-L53G07a"
"1.2.2.2.3","NACA-RM-L53H17"
"1.2.2.2.3","NACA-RM-L53I04"
"1.2.2.2.3","NACA-RM-L53I21b"
"1.2.2.2.3","NACA-RM-L53I24a"
"1.2.2.2.3","NACA-RM-L53j27a"
"1.2.2.2.3","NACA-RM-L53G22a"
"1.2.2.2.3","NACA-RM-L53K27"
"1.2.2.2.3","NACA-RM-L54A21"
"1.2.2.2.3","NACA-RM-L54B09"
"1.2.2.2.3","NACA-RM-L54B18"
"1.2.2.2.3","NACA-RM-L54C17a"
"1.2.2.2.3","NACA-RM-L54D20"
"1.2.2.2.3","NACA-RM-L54E11"
"1.2.2.2.3","NACA-RM-L54F14"
"1.2.2.2.3","NACA-RM-L54G22a"
"1.2.2.2.3","NACA-RM-L54H04"
"1.2.2.2.3","NACA-RM-L54H17"
"1.2.2.2.3","NACA-RM-L54H18"
"1.2.2.2.3","NACA-RM-L54J20"
"1.2.2.2.3","NACA-RM-L54L10"
"1.2.2.2.3","NACA-RM-A55A03"
"1.2.2.2.3","NACA-RM-L54L01"
"1.2.2.2.3","NACA-RM-L54L31b"
"1.2.2.2.3","NACA-RM-L55BU"
"1.2.2.2.3","NACA-RM-L55B18a"
"1.2.2.2.3","NACA-RM-A55D27a"
"1.2.2.2.3","NACA-RM-L55F14"
"1.2.2.2.3","NACA-RM-A55H04a"
"1.2.2.2.3","NACA-RM-L55I16"
"1.2.2.2.3","NACA-RM-L55I23a"
"1.2.2.2.3","NACA-RM-L55I29"
"1.2.2.2.3","NACA-RM-L55J12"
"1.2.2.2.3","NACA-RM-L5RJ13"
"1.2.2.2.3","NACA-RM-L55K11"
"1.2.2.2.3","NACA-RM-L55L09"
"1.2.2.2.3","NACA-RM-L55L20"
"1.2.2.2.3","NACA-RM-L55L30a"
"1.2.2.2.3","NACA-RM-L56B01"
"1.2.2.2.3","NACA-RM-L56B10"
"1.2.2.2.3","NACA-RM-E56B23"
"1.2.2.2.3","NACA-RM-A56B27"
"1.2.2.2.3","NACA-RM-L56D03"
"1.2.2.2.3","NACA-RM-L56D13"
"1.2.2.2.3","NACA-RM-L56F11"
"1.2.2.2.3","NACA-RM-L56F18"
"1.2.2.2.3","NACA-RM-A56F01"
"1.2.2.2.3","NACA-RM-L56F13a"
"1.2.2.2.3","NACA-RM-L56F15"
"1.2.2.2.3","NACA-RM-L56G02"
"1.2.2.2.3","NACA-RM-L56H13"
"1.2.2.2.3","NACA-RM-L56H31"
"1.2.2.2.3","NACA-RM-A56H08"
"1.2.2.2.3","NACA-RM-L56I11"
"1.2.2.2.3","NACA-TR-1327 NACA-TN-3738"
"1.2.2.2.3","NACA-RM-L56I24"
"1.2.2.2.3","NACA-RM-L56J03"
"1.2.2.2.3","NACA-RM-L57A30"
"1.2.2.2.3","NACA-TN-4062"
"1.2.2.2.3","NACA-TN-4077"
"1.2.2.2.3","NACA-TN-4119"
"1.2.2.2.3","NACA-TN-4174."
"1.2.2.2.3","NACA-RM-A57H21"
"1.2.2.2.3","NACA-TN-4175"
"1.2.2.2.3","NACA-TN-4185."
"1.2.2.2.3","NACA-TN-4229"
"1.2.2.2.3","NACA-TN-4301"
"1.2.2.2.3","NACA-TN-4340"
"1.2.2.2.3","NACA-TN-4341"
"1.2.2.2.3","NACA-TN-4016."
"1.2.2.2.3","RM-L55E20b"
"1.2.2.2.3","NACA-TN-4020."
"1.2.2.2.3","NACA-TN-4345"
"1.2.2.2.3","NACA-TN-4390"
"1.2.2.2.3","NACA-TN-4397"
"1.2.2.2.4","NACA-RM-A53B16"
"1.2.2.2.4","NACA-RM-L53I21b"
"1.2.2.2.4","NACA-RM-L53I22b"
"1.2.2.2.4","NACA-RM-L54A15"
"1.2.2.2.4","NACA-RM-L54H18"
"1.2.2.2.4","NACA-RM-A54J20"
"1.2.2.2.4","NACA-RM-A54L20"
"1.2.2.2.4","NACA-RM-A55A03"
"1.2.2.2.4","NACA-RM-L54L28"
"1.2.2.2.4","NACA-RM-L55F14"
"1.2.2.2.4","NACA-RM-L55123a"
"1.2.2.2.4","NACA-RM-L56H13"
"1.2.2.2.4","NACA-RM-L56H24"
"1.2.2.2.4","NACA-TN-4104"
"1.2.2.2.4","NACA-TN-4174."
"1.2.2.2.4","NACA-TN-4242"
"1.2.2.2.5","NACA-RM-L55I09"
"1.2.2.2.6","NACA-RM-L52I30"
"1.2.2.2.6","NACA-RM-L54L10"
"1.2.2.2.6","NACA-RM-L57F26"
"1.2.2.2.6","NACA-TN-4356"
"1.2.2.2.7","NACA-RM-L54L01"
"1.2.2.2.7","NACA-RM-A55C28"
"1.2.2.2.7","NACA-RM-L55B11"
"1.2.2.2.7","NACA-RM-A55F02a"
"1.2.2.2.7","NACA-RM-L55L30a"
"1.2.2.2.7","NACARML56H13"
"1.2.2.3","NACA-RM-L53F23"
"1.2.2.3","NACA-RM-L53F29"
"1.2.2.3","NACA-RM-L53H27"
"1.2.2.3","NACA-RM-A53Ji'ia"
"1.2.2.3","NACA-RM-H55E16"
"1.2.2.3","NACA-RM-A56E24"
"1.2.2.3","NACA-TR-1339."
"1.2.2.3","NACA-TN-4040."
"1.2.2.3","NACA-RM-A57G10"
"1.2.2.3","NACA-TN-4079"
"1.2.2.3","NACA-TN-4116"
"1.2.2.3","NACA-TN-4131"
"1.2.2.3","NACA-TN-4181"
"1.2.2.3","NACA-RM-L57J15"
"1.2.2.3","NACA-TN-4177"
"1.2.2.3","NACA-TN-4200"
"1.2.2.3","NACA-RM-L58B05"
"1.2.2.3","NACA-TN-4298"
"1.2.2.3","NACA-TN-4255"
"1.2.2.3","NACA-TN-4404"
"1.2.2.3.1","NACA-RM-A50A03"
"1.2.2.3.1","NACA-RM-A50C30"
"1.2.2.3.1","NACA-RM-L52H01"
"1.2.2.3.1","NACA-RM-L52I18}"
"1.2.2.3.1","NACA-RM-L53L17"
"1.2.2.3.1","NACA-RM-L53L18"
"1.2.2.3.1","NACA-RM-L54E25"
"1.2.2.3.1","NACA-RM-L54G12a"
"1.2.2.3.1","NACA-RM-L55B15"
"1.2.2.3.1","NACA-RM-H55E31a"
"1.2.2.3.1","NACA-RM-A56D06"
"1.2.2.3.1","NACA-RM-A56B27"
"1.2.2.3.1","NACA-RM-A56D23"
"1.2.2.3.1","NACA-RM-L56D03"
"1.2.2.3.1","NACA-RM-L56E16"
"1.2.2.3.1","NACA-RM-L56F11"
"1.2.2.3.1","NACA-RM-A56F01"
"1.2.2.3.1","NACA-RM-L56G02"
"1.2.2.3.1","NACA-RM-A56G19"
"1.2.2.3.1","NACA-RM-L56H31"
"1.2.2.3.1","NACA-RM-A56H08"
"1.2.2.3.1","NACA-RM-L56I11"
"1.2.2.3.1","NACA-RM-L57D23"
"1.2.2.3.1","NACA-RM-L57D23b"
"1.2.2.3.1","NACA-TN-4040."
"1.2.2.3.1","NACA-TN-4043.Super-"
"1.2.2.3.1","sedesRM-A54L07"
"1.2.2.3.1","NACA-TN-4044."
"1.2.2.3.1","NACA-TN-4116"
"1.2.2.3.1","NACA-TN-4119"
"1.2.2.3.1","NACA-RM-A57H21"
"1.2.2.3.1","NACA-RM-A57K01"
"1.2.2.3.1","NACA-TN-4190"
"1.2.2.3.1","NACA-RM-L57K25"
"1.2.2.3.1","NACA-TN-4242"
"1.2.2.3.1","NACA-TN-4283"
"1.2.2.3.1","NACA-TN-4353"
"1.2.2.3.1","NACA-RM-A58H12"
"1.2.2.3.1","NACA-TN-4365"
"1.2.2.3.2","NACA-RM-L52H01"
"1.2.2.3.2","NACA-RM-L53F23"
"1.2.2.3.2","NACA-RM-L53F29"
"1.2.2.3.2","NACA-RM-L53L16"
"1.2.2.3.2","NACA-RM-H55E31a"
"1.2.2.3.2","NACA-RM-H56C30"
"1.2.2.3.2","NACA-RM-L56E16"
"1.2.2.3.2","NACA-RM-L57D23"
"1.2.2.3.2","NACA-RM-L57K25"
"1.2.2.3.2","NACA-RM-A58H12"
"1.2.2.3.3","NACA-RM-A50A03"
"1.2.2.3.3","NACA-RM-A50C30"
"1.2.2.3.3","NACA-RM-A50DO7"
"1.2.2.3.3","NACA-RM-L52H01"
"1.2.2.3.3","NACA-RM-L52I18"
"1.2.2.3.3","NACA-RM-L53C06"
"1.2.2.3.3","NACA-RM-L53H18b"
"1.2.2.3.3","NACA-RM-L53I21b"
"1.2.2.3.3","NACA-RM-L53I22b"
"1.2.2.3.3","NACA-RM-L55B18a"
"1.2.2.3.3","NACA-RM-L55H19"
"1.2.2.3.3","NACA-RM-L55I16"
"1.2.2.3.3","NACA-RM-A56D23"
"1.2.2.3.3","NACA-RM-A56F01"
"1.2.2.3.3","NACA-RM-A56H08"
"1.2.2.3.3","NACA-RM-H56G13"
"1.2.2.3.3","NACA-RM-A57H21"
"1.2.2.3.3","NACA-RM-H57H09"
"1.2.2.3.3","NACA-RM-A57K01"
"1.2.2.3.3","NACA-RM-L57K25"
"1.2.2.3.3","NACA-TN-4366"
"1.2.2.4","NACA-RM-L52K28"
"1.2.2.4","NACA-RM-A53D271"
"1.2.2.4","NACA-RM-L53j08a"
"1.2.2.4","NACA-RM-L54E25"
"1.2.2.4","NACA-RM-H55E16"
"1.2.2.4","NACA-RM-H55G07"
"1.2.2.4","NACA-RM-L56E25"
"1.2.2.4","NACA-RM-H57I05"
"1.2.2.4","NACA-TN-4242"
"1.2.2.4.1","NACA-RM-L8D02"
"1.2.2.4.1","NACA-RM-A9I27*"
"1.2.2.4.1","NACA-RM-A50C30"
"1.2.2.4.1","NACA-RM-L50K03"
"1.2.2.4.1","NACA-RM-L50J31"
"1.2.2.4.1","NACA-RM-L51G27"
"1.2.2.4.1","NACA-RM-L51I04"
"1.2.2.4.1","NACA-RM-L51K20"
"1.2.2.4.1","NACA-RM-L53D15a"
"1.2.2.4.1","NACA-RM-L53D29a"
"1.2.2.4.1","NACA-RM-A53D27"
"1.2.2.4.1","NACA-RM-L53G31a"
"1.2.2.4.1","NACA-RM-L53H26"
"1.2.2.4.1","NACA-RM-A53K20"
"1.2.2.4.1","NACA-RM-L53L17"
"1.2.2.4.1","NACA-RM-L53L18"
"1.2.2.4.1","NACA-RM-L54E25"
"1.2.2.4.1","NACA-RM-L54G12a"
"1.2.2.4.1","NACA-RM-L54G13"
"1.2.2.4.1","NACA-RM-L54H17"
"1.2.2.4.1","NACA-RM-H54G20a"
"1.2.2.4.1","NACA-RM-L54Ll7a"
"1.2.2.4.1","NACA-RM-L55B15"
"1.2.2.4.1","NACA-RM-L55B18a"
"1.2.2.4.1","NACA-RM-L55F14"
"1.2.2.4.1","NACA-RM-L55L20"
"1.2.2.4.1","NACA-RM-L56A26a"
"1.2.2.4.1","NACA-RM-A56B27"
"1.2.2.4.1","FLAPEFFECTIVENESSONTH-TN-RECTANGULAR"
"1.2.2.4.1","NACA-RM-L56E18"
"1.2.2.4.1","NACA-RM-L56F11"
"1.2.2.4.1","NACA-RM-A56E24"
"1.2.2.4.1","NACA-RM-L56D19"
"1.2.2.4.1","NACA-RM-L56G20"
"1.2.2.4.1","NACA-TN-4044."
"1.2.2.4.1","NACA-TN-4079"
"1.2.2.4.1","NACA-RM-L57J15"
"1.2.2.4.1","NACA-TN-4177"
"1.2.2.4.1","NACA-TN-4298"
"1.2.2.4.1","NACA-TN-4016."
"1.2.2.4.1","RM-L55E20b"
"1.2.2.4.2","NACA-RM-L51K20"
"1.2.2.4.2","NACA-RM-L52HG6a"
"1.2.2.4.2","NACA-RM-L53D13a"
"1.2.2.4.2","NACA-RM-L53D29a"
"1.2.2.4.2","NACA-RM-L53G07a"
"1.2.2.4.2","NACAlRML53H26"
"1.2.2.4.2","NACA-RM-L53I24a"
"1.2.2.4.2","NACA-RM-L53K27"
"1.2.2.4.2","NACA-RM-L53L17"
"1.2.2.4.2","NACARML54C17a"
"1.2.2.4.2","NACA-RM-L54F15"
"1.2.2.4.2","NACA-RM-L54H17"
"1.2.2.4.2","NACA-RM-L54I14"
"1.2.2.4.2","NACA-RM-L55H22"
"1.2.2.4.2","NACA-RM-L55I29"
"1.2.2.4.2","NACA-RM-L55K09"
"1.2.2.4.2","NACA-RM-L55L12"
"1.2.2.4.2","NACA-RM-L56F18"
"1.2.2.4.2","NACA-RM-L56F15"
"1.2.2.4.2","NACA-RM-A56E24"
"1.2.2.4.2","NACA-RM-L56H31"
"1.2.2.4.2","NACA-TN-4175"
"1.2.2.4.2","NACA-RM-L58B05"
"1.2.2.4.3","NACA-RM-L50K03"
"1.2.2.4.3","NACA-RM-L50K16"
"1.2.2.4.3","NACA-RM-L51K06"
"1.2.2.4.3","NACA-RM-L51L10a"
"1.2.2.4.3","NACA-RM-E52H08"
"1.2.2.4.3","NACA-RM-E52J08"
"1.2.2.4.3","NACA-RM-L52I29"
"1.2.2.4.3","NACA-RM-A53F22"
"1.2.2.4.3","NACA-RM-L53I03"
"1.2.2.4.3","NACA-RM-A53H18"
"1.2.2.4.3","NACA-RM-L53K03"
"1.2.2.4.3","NACA-RM-A53jl4a"
"1.2.2.4.3","NACA-RM-L54B11"
"1.2.2.4.3","NACA-RM-L54F09"
"1.2.2.4.3","NACA-RM-L54G20"
"1.2.2.4.3","NACA-RM-L54G13"
"1.2.2.4.3","NACA-RM-L54K30"
"1.2.2.4.3","NACA-RM-L55F14"
"1.2.2.4.3","NACA-RM-L56B20"
"1.2.2.4.3","NACA-RM-L56B21"
"1.2.2.4.3","NACA-TR-1307"
"1.2.2.5","NACA-RM-L50H02"
"1.2.2.5","NACA-RM-L51E03"
"1.2.2.5","NACA-RM-A51E01"
"1.2.2.5","NACA-RM-A52B08"
"1.2.2.5","NACA-RM-L52A21"
"1.2.2.5","NACA-RM-L52K21"
"1.2.2.5","NACA-RM-A53A30"
"1.2.2.5","NACA-RM-A53B16"
"1.2.2.5","NACA-RM-L53I21b"
"1.2.2.5","NACA-RM-L53IZ2b"
"1.2.2.5","NACA-RM-A54K09"
"1.2.2.5","NACA-RM-L54L10"
"1.2.2.5","NACA-RM-L55B25"
"1.2.2.5","NACA-RM-A55D11"
"1.2.2.5","NACA-RM-A55D27a"
"1.2.2.5","NACA-RM-L55H04"
"1.2.2.5","NACA-RM-A55G19"
"1.2.2.5","NACA-RM-A55H04a"
"1.2.2.5","NACA-RM-L55I14"
"1.2.2.5","NACA-RM-L55L30"
"1.2.2.5","NACA-RM-L56B14"
"1.2.2.5","NACA-RM-A56B17"
"1.2.2.5","NACA-RM-A56D02"
"1.2.2.5","NACA-RM-L56G02"
"1.2.2.5","NACA-TR-1339."
"1.2.2.5","NACA-TN-4041.Super-"
"1.2.2.5","sedesRM-A53L15"
"1.2.2.5","NACA-TN-4228"
"1.2.2.5","NACA-TN-4279"
"1.2.2.5","NACA-TN-4361"
"1.2.2.5","NACA-RM-A58C21"
"1.2.2.5","NACA-TN-4366"
"1.2.2.6","NACA-RM-L7J15"
"1.2.2.6","NACA-RM-L8I28"
"1.2.2.6","NACA-RM-L8K04a"
"1.2.2.6","NACA-RM-L9D08"
"1.2.2.6","NACA-RM-A9I27"
"1.2.2.6","NACA-RM-A9J06"
"1.2.2.6","NACA-RM-A50A03"
"1.2.2.6","NACA-RM-A50C30"
"1.2.2.6","NACA-RM-A50D07"
"1.2.2.6","NACA-RM-L50D10"
"1.2.2.6","NACA-RM-L50HO2"
"1.2.2.6","NACA-RM-L50H29a"
"1.2.2.6","NACA-RM-L50I06a"
"1.2.2.6","NACA-RM-L50J03"
"1.2.2.6","NACA-RM-L50H16"
"1.2.2.6","NACA-RM-L50K14"
"1.2.2.6","NACA-RM-L50K16"
"1.2.2.6","NACA-RM-L51E03"
"1.2.2.6","NACA-RM-A51E01"
"1.2.2.6","NACA-RM-L51G10"
"1.2.2.6","NACA-RM-L51F05"
"1.2.2.6","NACA-RM-A51F12"
"1.2.2.6","NACA-RM-L51G27"
"1.2.2.6","NACA-RM-L51H01"
"1.2.2.6","NACA-RM-L51104a"
"1.2.2.6","NACA-RM-L51I04"
"1.2.2.6","NACA-RM-L51K20"
"1.2.2.6","NACA-RM-L52A10a"
"1.2.2.6","NACA-RM-A52A31"
"1.2.2.6","NACA-RM-A52B08"
"1.2.2.6","NACA-RM-L51K06"
"1.2.2.6","NACA-RM-L51H0a"
"1.2.2.6","NACA-RM-L52A21"
"1.2.2.6","NACA-RM-L52B08"
"1.2.2.6","NACA-RM-L52G09"
"1.2.2.6","NACA-RM-L52H06a"
"1.2.2.6","NACA-RM-L52I30"
"1.2.2.6","NACA-RM-L52J08"
"1.2.2.6","NACA-RM-L52K21"
"1.2.2.6","NACA-RM-L52L04"
"1.2.2.6","NACA-RM-L52L26b"
"1.2.2.6","NACA-RM-L52L12"
"1.2.2.6","NACA-RM-L53A06"
"1.2.2.6","NACA-RM-A53A30"
"1.2.2.6","NACA-RM-A53B16"
"1.2.2.6","NACA-RM-L53D06"
"1.2.2.6","NACA-RM-L53D29a"
"1.2.2.6","NACA-RM-L53B03"
"1.2.2.6","NACA-RM-L53F05a"
"1.2.2.6","NACARML53F19a"
"1.2.2.6","NACA-RM-L53F23"
"1.2.2.6","NACA-RM-L53F29"
"1.2.2.6","NACA-RM-L53G10a"
"1.2.2.6","NACA-RM-L53G13a"
"1.2.2.6","NACA-RM-L53F02"
"1.2.2.6","NACA-RM-L53G07a"
"1.2.2.6","NACA-RM-A53H17"
"1.2.2.6","NACA-RM-L53G31a"
"1.2.2.6","NACA-RM-L53H17"
"1.2.2.6","NACA-RM-L53Hl8b"
"1.2.2.6","NACA-RM-L53I04"
"1.2.2.6","NACA-RM-L53I21b"
"1.2.2.6","NACA-RM-L53124a"
"1.2.2.6","NACA-RM-L53H14"
"1.2.2.6","NACA-RM-L53I17"
"1.2.2.6","NACA-RM-L53I22"
"1.2.2.6","NACA-RM-L53J20a"
"1.2.2.6","NACA-RM-A53J14a"
"1.2.2.6","NACA-RM-L53G22a"
"1.2.2.6","NACA-RM-L53J20"
"1.2.2.6","NACA-RM-L53L10"
"1.2.2.6","NACA-RM-L53L16"
"1.2.2.6","NACA-RM-A54A04"
"1.2.2.6","NACA-RM-L54A08"
"1.2.2.6","NACA-RM-L54A15"
"1.2.2.6","NACA-RM-L54A20"
"1.2.2.6","NACA-RM-L54B09"
"1.2.2.6","NACA-RM-L54B1S"
"1.2.2.6","NACA-RM-L54D20"
"1.2.2.6","NACA-RM-L54D29"
"1.2.2.6","NACA-RM-L54E11"
"1.2.2.6","NACA-RM-A54E12"
"1.2.2.6","NACA-RM-A54F22"
"1.2.2.6","NACA-RM-L54F03"
"1.2.2.6","NACA-RM-L54F14"
"1.2.2.6","NACA-RM-L54G12a"
"1.2.2.6","NACA-RM-L54G13"
"1.2.2.6","NACA-RM-L54G27a"
"1.2.2.6","NACA-RM-H54H06"
"1.2.2.6","NACA-RM-H54H16"
"1.2.2.6","NACA-RM-L54G26a"
"1.2.2.6","NACA-RM-L54H17"
"1.2.2.6","NACA-RM-L54H18"
"1.2.2.6","NACA-RM-H54G29a"
"1.2.2.6","NACA-RM-L54H13a"
"1.2.2.6","NACA-RM-L54I01"
"1.2.2.6","NACA-RM-L54I10"
"1.2.2.6","NACA-RM-A54I17"
"1.2.2.6","NACA-RM-A54J20"
"1.2.2.6","NACA-RM-A54K09"
"1.2.2.6","NACA-RM-H54G20a"
"1.2.2.6","NACA-RM-L54K12a"
"1.2.2.6","NACA-RM-L54L10"
"1.2.2.6","NACA-RM-L54L20"
"1.2.2.6","NACA-RM-A54L20"
"1.2.2.6","NACA-RM-A54L27"
"1.2.2.6","NACA-RM-A55A03"
"1.2.2.6","NACA-RM-H54L27"
"1.2.2.6","NACA-RM-L54L01"
"1.2.2.6","NACA-RM-L54L17a"
"1.2.2.6","NACA-RM-A55B21"
"1.2.2.6","NACA-RM-L54L28"
"1.2.2.6","NACA-RM-L54L31b"
"1.2.2.6","NACA-RM-L55A07a"
"1.2.2.6","NACA-RM-L55A31"
"1.2.2.6","NACA-RM-L55B15"
"1.2.2.6","NACA-RM-L55B18a"
"1.2.2.6","NACA-RM-A55D11"
"1.2.2.6","NACA-RM-A55D27a"
"1.2.2.6","NACA-RM-L55E11"
"1.2.2.6","NACA-RM-H55E16"
"1.2.2.6","NACA-RM-A55F06"
"1.2.2.6","NACA-RM-L55F02a"
"1.2.2.6","NACA-RM-A55F21"
"1.2.2.6","NACAKML55*14"
"1.2.2.6","NACA-RM-L55F27"
"1.2.2.6","NACA-RM-L55G11"
"1.2.2.6","NACA-RM-L55G14"
"1.2.2.6","NACA-RM-L55H04"
"1.2.2.6","NACA-RM-A55G19"
"1.2.2.6","NACA-RM-A55H04a"
"1.2.2.6","NACA-RM-L55H12"
"1.2.2.6","NACA-RM-L55H22"
"1.2.2.6","NACA-RM-L55116"
"1.2.2.6","NACAkmLbt&gt;I23a"
"1.2.2.6","NACA-RM-L55H26"
"1.2.2.6","NACA-RM-A55Ll3c"
"1.2.2.6","NACA-RM-L53F05"
"1.2.2.6","NACA-RM-L55J12"
"1.2.2.6","NACA-RM-L55J13"
"1.2.2.6","NACA-RM-L55J20"
"1.2.2.6","NACA-RM-L55J25"
"1.2.2.6","NACA-RM-L55K09"
"1.2.2.6","NACA-RM-L55K11"
"1.2.2.6","NACA-RM-L55L09"
"1.2.2.6","NACA-RM-L55L29"
"1.2.2.6","NACA-RM-L55L30"
"1.2.2.6","NACA-RM-L55L28"
"1.2.2.6","NACA-RM-L56A06a"
"1.2.2.6","NACA-RM-L56A17"
"1.2.2.6","NACA-RM-L56B10"
"1.2.2.6","NACA-RM-L56B14"
"1.2.2.6","NACA-RM-L56A26a"
"1.2.2.6","NACA-RM-L56C16"
"1.2.2.6","NACA-RM-H56C30"
"1.2.2.6","NACA-RM-A56D02"
