"ocrSubjNumR","ocrRepNo"
"1.2.2.3.1","NACA-RM-L9B25a"
"1.2.2.3.1","NACA-RM-L9B18"
"1.2.2.3.1","NACA-RM-L9E02"
"1.2.2.3.1","NACA-RM-A9D08"
"1.2.2.3.1","NACA-RM-L9E24"
"1.2.2.3.1","NACA-RM-L9K04"
"1.2.2.3.1","NACA-RM-L9H18"
"1.2.2.3.1","NACA-RM-L9H18a"
"1.2.2.3.1","NACA-RM-L9L20a"
"1.2.2.3.1","NACA-RM-A50A04a"
"1.2.2.3.1","NACA-RM-L50E02"
"1.2.2.3.1","NACA-RM-L50A04a"
"1.2.2.3.1","NACA-RM-L50D14"
"1.2.2.3.1","NACA-RM-L50A23a"
"1.2.2.3.1","NACA-RM-L50F16a"
"1.2.2.3.1","NACA-RM-L50F20"
"1.2.2.3.1","NACA-RM-L50H29"
"1.2.2.3.1","NACA-RM-L50F16."
"1.2.2.3.1","NACA-RM-L51A26"
"1.2.2.3.1","NACA-RM-A51D18"
"1.2.2.3.1","NACA-RM-A51E15"
"1.2.2.3.1","NACA-RM-L51D20"
"1.2.2.3.1","NACA-RM-L51E24"
"1.2.2.3.1","NACA-RM-L51F22"
"1.2.2.3.1","NACA-RM-L51H17"
"1.2.2.3.1","NACA-RM-L51H1S"
"1.2.2.3.1","NACA-RM-L51J26"
"1.2.2.3.1","NACA-RM-L51J04"
"1.2.2.3.1","NACA-RM-A52A14a"
"1.2.2.3.1","NACA-RM-L51L12"
"1.2.2.3.1","NACA-RM-A52B19"
"1.2.2.3.1","NACA-RM-L52C11"
"1.2.2.3.1","NACA-RM-L52D17a"
"1.2.2.3.1","NACA-RM-L52H19"
"1.2.2.3.1","NACA-RM-L52J03a"
"1.2.2.3.1","NACA-RM-L52K26"
"1.2.2.3.1","NACA-RM-L53A29"
"1.2.2.3.1","NACA-RM-L53D09"
"1.2.2.3.1","NACA-TN-2980"
"1.2.2.3.1","NACA-RM-L53F12"
"1.2.2.3.1","NACA-TN-3040"
"1.2.2.3.2","NACA-RM-L8I03"
"1.2.2.3.2","NACA-RM-L8K12"
"1.2.2.3.2","NACA-RM-L9H18a"
"1.2.2.3.2","NACA-RM-L50A04a"
"1.2.2.3.2","NACA-RM-L50D14"
"1.2.2.3.2","NACA-RM-L51H17"
"1.2.2.3.2","NACA-RM-L51K26"
"1.2.2.3.2","NACA-RM-A52A14a"
"1.2.2.3.2","NACA-RM-A52B19"
"1.2.2.3.2","NACA-RM-L52D17a"
"1.2.2.3.2","NACA-RM-L53D09"
"1.2.2.3.2","NACA-TN-3040"
"1.2.2.3.3","NACA-RM-L6L27"
"1.2.2.3.3","NACA-RM-L7E23"
"1.2.2.3.3","NACA-RM-A8F15"
"1.2.2.3.3","NACA-RM-A8K19"
"1.2.2.3.3","NACA-RM-L9E02"
"1.2.2.3.3","NACA-RM-A9K22"
"1.2.2.3.3","NACA-RM-L9K04"
"1.2.2.3.3","NACA-RM-L9H18a"
"1.2.2.3.3","NACA-RM-L50E02"
"1.2.2.3.3","NACA-RM-L50A04a"
"1.2.2.3.3","NACA-RM-L50D14"
"1.2.2.3.3","NACA-RM-L50F16a"
"1.2.2.3.3","NACA-RM-L50H29"
"1.2.2.3.3","NACA-RM-A51E1S"
"1.2.2.3.3","NACA-RM-L51D20"
"1.2.2.3.3","NACA-RM-L51E24"
"1.2.2.3.3","NACA-RM-L5IF22"
"1.2.2.3.3","NACA-RM-LS1H15"
"1.2.2.3.3","NACA-RM-L51J04"
"1.2.2.3.3","NACA-RM-L51L12"
"1.2.2.3.3","NACA-RM-L52C11"
"1.2.2.3.3","NACA-RM-L52D17a"
"1.2.2.3.3","NACA-RM-L52J03a"
"1.2.2.3.3","NACA-RM-L52K26"
"1.2.2.4","NACA-RM-L7E29"
"1.2.2.4","NACA-RM-L51I10"
"1.2.2.4","NACAKept.1090 NACA-TN-2283"
"1.2.2.4.1","NACA-RM-L7C25a"
"1.2.2.4.1","NACA-RM-L7D02"
"1.2.2.4.1","NACA-RM-L7D21"
"1.2.2.4.1","NACA-RM-L7F13"
"1.2.2.4.1","NACA-RM-A7I26"
"1.2.2.4.1","NACA-RM-L7I15"
"1.2.2.4.1","NACA-RM-L7F04a"
"1.2.2.4.1","NACA-RM-A7J22"
"1.2.2.4.1","NACA-RM-A7L02"
"1.2.2.4.1","NACA-RM-LoF23"
"1.2.2.4.1","NACA-RM-A8E21"
"1.2.2.4.1","NACA-RM-A8H12"
"1.2.2.4.1","NACA-RM-A8D20"
"1.2.2.4.1","NACA-RM-L8H20"
"1.2.2.4.1","NACA-RM-L8J01"
"1.2.2.4.1","NACA-RM-L8L01"
"1.2.2.4.1","NACA-RM-L8KI9"
"1.2.2.4.1","NACA-RM-L8K12"
"1.2.2.4.1","NACA-RM-L9A07"
"1.2.2.4.1","NACA-RM-L9E24"
"1.2.2.4.1","NACA-RM-L9H18"
"1.2.2.4.1","NACA-RM-L9L09a"
"1.2.2.4.1","NACA-RM-A9L27"
"1.2.2.4.1","NACA-RM-L50D14"
"1.2.2.4.1","NACA-RM-L50G17"
"1.2.2.4.1","NACA-RM-A50H17"
"1.2.2.4.1","NACA-RM-A50K28a"
"1.2.2.4.1","NACA-RM-L51B09"
"1.2.2.4.1","NACA-RM-L51A26"
"1.2.2.4.1","NACA-RM-A51D02"
"1.2.2.4.1","NACA-RM-L51D20a"
"1.2.2.4.1","NACA-RM-A51G31a"
"1.2.2.4.1","NACA-RM-L5IF22"
"1.2.2.4.1","NACA-RM-L5IH15"
"1.2.2.4.1","NACA-TR-1091."
"1.2.2.4.1","NACA-TN-2347 NACA-TN-2348"
"1.2.2.4.1","NACA-RM-L52D17a"
"1.2.2.4.1","NACA-RM-L53A29"
"1.2.2.4.1","ofFmatricestobeusedwith-TN-3014arepublished"
"1.2.2.4.1","NACA-TN-3160"
"1.2.2.4.2","NACA-RM-LTD14"
"1.2.2.4.2","NACA-RM-L7D21"
"1.2.2.4.2","NACA-RM-L7F19"
"1.2.2.4.2","NACA-RM-L8H20"
"1.2.2.4.2","NACA-RM-L8K19"
"1.2.2.4.2","NACA-RM-L8K12"
"1.2.2.4.2","NACA-RM-L9A07"
"1.2.2.4.2","NACA-RM-L9H18"
"1.2.2.4.2","NACA-RM-L9L20a"
"1.2.2.4.2","NACA-TR-1091."
"1.2.2.4.2","NACA-TN-2347 NACA-TN-2348"
"1.2.2.4.3","NACA-RM-L52H19"
"1.2.2.5","NACA-RM-L7D14"
"1.2.2.5","NACA-RM-L7C11"
"1.2.2.5","NACA-RM-L7F13"
"1.2.2.5","NACA-RM-L7I30"
"1.2.2.5","NACA-RM-A8D07"
"1.2.2.5","NACA-RM-L8G05"
"1.2.2.5","NACA-RM-L8H12"
"1.2.2.5","NACA-RM-A8D20"
"1.2.2.5","NACA-RM-L8D30"
"1.2.2.5","NACA-RM-L8H25"
"1.2.2.5","NACARMA8L20"
"1.2.2.5","NACA-RM-L9A12"
"1.2.2.5","NACA-RM-L9B25a"
"1.2.2.5","NACA-RM-L9J07"
"1.2.2.5","NACA-RM-L9H18a"
"1.2.2.5","NACA-RM-A9K01"
"1.2.2.5","NACA-RM-L50A04"
"1.2.2.5","NACA-RM-L50A04a"
"1.2.2.5","NACA-RM-L50F16a"
"1.2.2.5","NACA-RM-L50F20"
"1.2.2.5","NACA-RM-L50H29"
"1.2.2.5","NACA-RM-L50F1G."
"1.2.2.5","NACA-RM-A50K28a"
"1.2.2.5","NACA-RM-LS1C20"
"1.2.2.5","NACA-RM-A51D02"
"1.2.2.5","NACA-RM-A51G31"
"1.2.2.5","NACA-RM-L51H13"
"1.2.2.5","NACA-TR-1109."
"1.2.2.5","NACA-TN-2611"
"1.2.2.5","NACA-RM-L51J05"
"1.2.2.5","NACA-RM-L51K26"
"1.2.2.5","NACA-RM-L51J04"
"1.2.2.5","NACA-RM-A52B19"
"1.2.2.5","NACA-RM-A52D22"
"1.2.2.5","NACA-RM-L52F04"
"1.2.2.5","NACA-RM-L52J03a"
"1.2.2.6","NACA-RM-L6K08c"
"1.2.2.6","NACA-RM-L6J01a"
"1.2.2.6","NACA-RM-L6J16"
"1.2.2.6","NACA-RM-L6J14"
"1.2.2.6","NACA-RM-L6L26"
"1.2.2.6","NACA-RM-L7C2Sa"
"1.2.2.6","NACA-RM-L7B12"
"1.2.2.6","NACA-RM-L7C05"
"1.2.2.6","NACA-RM-L7D021"
"1.2.2.6","NACA-RM-L7D22"
"1.2.2.6","NACA-RM-L7D21"
"1.2.2.6","NACA-RM-L7B19"
"1.2.2.6","NACA-RM-L7F13"
"1.2.2.6","NACA-RM-L7F19"
"1.2.2.6","NACA-RM-L7J10"
"1.2.2.6","NACA-RM-A7I26"
"1.2.2.6","NACA-RM-L7I15"
"1.2.2.6","NACA-RM-L8A30a"
"1.2.2.6","NACA-RM-A7L02"
"1.2.2.6","NACA-RM-L8C12"
"1.2.2.6","NACA-RM-A8D07"
"1.2.2.6","NACA-RM-L8C11"
"1.2.2.6","NACA-RM-L7I24"
"1.2.2.6","NACA-RM-A8E21"
"1.2.2.6","NACA-RM-A8D20"
"1.2.2.6","NACA-RM-L8J01"
"1.2.2.6","NACA-RM-L8L01"
"1.2.2.6","NACA-RM-A8K19"
"1.2.2.6","NACARMA8L20"
"1.2.2.6","NACA-RM-L9A12"
"1.2.2.6","NACA-RM-A9B09"
"1.2.2.6","NACA-RM-A9D08"
"1.2.2.6","NACA-RM-L9H23"
"1.2.2.6","NACA-RM-A9Kai"
"1.2.2.6","NACA-RM-L50C15a"
"1.2.2.6","NACA-RM-A50E09"
"1.2.2.6","NACA-RM-A50H23"
"1.2.2.6","NACA-RM-A50K28a"
"1.2.2.6","NACA-RM-A51D02"
"1.2.2.6","NACA-RM-A51G31"
"1.2.2.6","NACA-RM-A51G31a"
"1.2.2.6","NACA-RM-L51F14"
"1.2.2.6","NACA-TR-1077 NACA-TN-2403;"
"1.2.2.6","NACA-TN-2387"
"1.2.2.6","NACA-TR-1099."
"1.2.2.6","NACA-TN-2457"
"1.2.2.6","NACA-TR-1105 NACA-TN-2295"
"1.2.2.6","NACA-TR-1109."
"1.2.2.6","NACA-TN-2611"
"1.2.2.6","NACA-RM-L52E22"
"1.2.2.6","NACA-RM-A52D22"
"1.2.2.6","NACA-TN-2980"
"1.2.2.6","NACA-TN-3009"
"1.2.2.6","NACA-TN-3046"
"1.2.2.6","NACA-TN-3120"
"1.2.2.6","NACA-TN-3067"
"1.2.2.6","NACA-TN-3076"
"1.2.2.6","NACA-TN-3080"
"1.2.2.7","NACA-RM-L7B12"
"1.2.2.7","NACA-RM-A7J13"
"1.2.2.7","NACA-RM-L8C12"
"1.2.2.7","NACA-RM-L8G22"
"1.2.2.7","NACA-RM-L9H23"
"1.2.2.7","NACA-RM-L51L12"
"1.2.2.7","NACA-RM-L52D04"
"1.2.2.7","NACA-RM-L52H19"
"1.2.2.7","NACA-TN-2983"
"1.2.2.7","NACA-TN-3032"
"1.2.2.7","NACA-TN-3072"
"1.2.2.7","NACA-TN-3175.For-"
"1.2.2.7","merlyRM-A52J08"
"1.2.2.8","NACA-RM-L9F10"
"1.2.2.8","NACA-TR-1132."
"1.2.2.8","NACA-TN-2844"
"1.2.2.8","NACA-TN-2980"
"1.2.2.8","NACA-TN-3008."
"1.2.2.8","NACA-TN-3079"
"1.2.2.8.1","NACA-TN-3031"
"1.2.2.8.2","NACA-RM-L7D14"
"1.2.2.8.2","NACA-RM-L51J04"
"1.2.2.8.2","NACA-RM-L52C11"
"1.2.2.8.2","NACA-RM-L52D17a"
"1.2.2.8.2","NACA-RM-L52J03a"
"1.2.2.8.2","NACA-TN-3094"
"1.2.2.8.2","NACA-TN-3062"
"1.3","NACA-RM-A52A14b"
"1.3","NACA-RM-E53E28"
"1.3","NACA-TN-3054"
"1.3","NACA-RM-E54B01"
"1.3.1","NACA-RM-L8H06"
"1.3.1","NACA-RM-L8I17"
"1.3.1","NACA-RM-E50D10"
"1.3.1","NACA-RM-A50E09"
"1.3.1","NACA-RM-A51I20"
"1.3.1","NACA-TR-1102."
"1.3.1","NACA-TN-2515"
"1.3.1","NACA-RM-A52A14b"
"1.3.1","NACA-TR-1124."
"1.3.1","NACA-TN-2722"
"1.3.1","NACA-TR-1132."
"1.3.1","NACA-TN-2844"
"1.3.1","NACA-TN-3173"
"1.3.1","NACA-TN-3189"
"1.3.2","NACA-RM-L6K08a"
"1.3.2","NACA-RM-L6J16a"
"1.3.2","NACA-RM-L8H06"
"1.3.2","NACA-RM-L9F02"
"1.3.2","NACA-RM-E52J31"
"1.3.2","NACA-TN-2941."
"1.3.2","NACA-TN-2972"
"1.3.2","NACA-RM-E53F02"
"1.3.2","NACA-TN-3189"
"1.3.2.1","NACA-RM-L7B19"
"1.3.2.1","NACA-RM-L7K12"
"1.3.2.1","NACA-RM-L8L07a"
"1.3.2.1","NACA-TN-2941."
"1.3.2.1","NACA-TN-2960 NACA-RM-A52C20"
"1.3.2.1","NACA-TN-2972"
"1.3.2.1","NACA-TN-3063"
"1.3.2.1","NACA-TN-3097"
"1.3.2.2","NACA-TR-1102."
"1.3.2.2","NACA-TN-2515"
"1.3.2.2","NACA-TN-2972"
"1.3.2.2","NACA-TN-3038"
"1.3.2.3","NACA-RM-L7K12"
"1.3.2.3","NACA-RM-L9F02"
"1.3.2.4","NACA-RM-E51C09"
"1.3.2.4","NACA-RM-E53E28"
"1.3.2.4","NACA-RM-L53I18a"
"1.3.2.4","NACA-TN-3099"
"1.3.2.4","NACA-TN-3165."
"1.3.2.4","RM-L52E29a"
"1.3.2.4","NACA-TN-3166."
"1.3.2.4","NACA-RM-L53B25"
"1.3.2.4","NACA-TN-3147"
"1.3.2.5","NACA-RM-L8H31a"
"1.3.2.5","NACA-TN-2962"
"1.3.2.5","NACA-RM-E53E28"
"1.3.2.5","NACA-RM-E53J30"
"1.3.4","NACA-RM-L8L06"
"1.3.4.1","NACA-RM-A7D10"
"1.3.4.1","NACA-RM-E8A27"
"1.3.4.1","NACA-RM-E8A28"
"1.3.4.1","NACA-RM-L8I17"
"1.3.4.1","NACA-RM-E50E03"
"1.3.4.1","NACA-RM-A50H23"
"1.3.4.1","NACARep1.1104 NACA-TN-2286"
"1.3.4.1","NACA-TN-3170"
"1.3.4.1","NACA-TN-3189"
"1.3.4.2","NACA-TN-2972"
"1.3.4.2","NACA-RM-E53E28"
"1.3.4.3","NACA-RM-A7I30"
"1.3.4.3","NACAHME8A29"
"1.3.4.3","NACA-RM-A9A24"
"1.4","NACA-RM-L50D07"
"1.4","NACA-TN-2999"
"1.4","NACA-TN-3013"
"1.4","NACA-TN-3101"
"1.4.1","NACA-RM-E8D13"
"1.4.1","NACA-RM-E50G11"
"1.4.1","NACA-RM-A50H23"
"1.4.1","NACA-TN-2999"
"1.4.1","NACA-TN-3004"
"1.4.1","NACA-TN-3012"
"1.4.1.1","NACA-RM-L7C24a"
"1.4.1.1","NACA-RM-E8A27"
"1.4.1.1","NACA-RM-E8A28"
"1.4.1.1","NACA-RM-L8I17"
"1.4.1.1","NACA-RM-L8I24"
"1.4.1.1","NACA-RM-L8L06"
"1.4.1.1","NACA-RM-E50EO3"
"1.4.1.1","NACA-RM-L50D07"
"1.4.1.1","NACA-TM-1360.Trans.fromZentrale"
"1.4.1.1","NACA-TM-1361.Trans.fromZentralefur"
"1.4.1.1.1","NACA-RM-L50D07"
"1.4.1.1.2","NACA-RM-A50A13"
"1.4.1.1.2","NACA-TN-3170"
"1.4.1.1.3","NACA-RM-L7D03"
"1.4.1.1.3","NACA-RM-E6K27"
"1.4.1.1.3","NACA-RM-E6L13"
"1.4.1.1.3","NACA-RM-E7C26.NowIssuedas"
"1.4.1.1.3","NACA-TR-1104 NACA-TN-2286"
"1.4.1.2","NACA-RM-L7C24a"
"1.4.1.2","NACA-RM-E8A29"
"1.4.1.2","NACA-RM-L8I17"
"1.4.1.2","NACA-RM-L8I24"
"1.4.1.2","NACA-RM-L9J11"
"1.4.1.2","NACARcpt.1104 NACA-TN-2286"
"1.4.1.2","NACA-TM-1360.Trans.fromZentrale"
"1.4.1.2","NACA-TM-1361.Trans.fromZentralefur"
"1.4.1.3","NACA-RM-L7I24"
"1.4.1.3","NACA-RM-A51E29"
"1.4.1.4","NACA-RM-A8A20"
"1.4.1.4.1","NACA-RM-E53E07"
"1.4.1.4.2","NACA-RM-A7I06"
"1.4.1.4.2","NACA-RM-A7I30"
"1.4.1.4.2","NACA-RM-A8A20"
"1.4.1.4.2","NACA-RM-E8A29"
"1.4.1.4.2","NACA-RM-E53E07"
"1.4.2","NACA-RM-L7C24a"
"1.4.2","NACA-RM-A8A20"
"1.4.2","NACA-TR-1115.For-"
"1.4.2","merly-TN-2593 NACA-TN-2595"
"1.4.2","LuftzumischungzuAbgasstrahlen"
"1.4.2","NACA-TM-1357.Trans."
"1.4.2","NACA-RM-E53F19"
"1.4.2","NACA-TN-2999"
"1.4.2","NACA-RM-E53J07"
"1.4.2.1","NACA-RM-A7I06"
"1.4.2.1","NACA-RM-L7I24"
"1.4.2.1","NACA-RM-A9A24"
"1.4.2.1","NACA-RM-L9B17"
"1.4.2.1","NACA-RM-L9H09"
"1.4.2.1","NACA-RM-L9J11"
"1.4.2.1","NACA-RM-L51Ella"
"1.4.2.1","NACA-TN-3012"
"1.4.2.1","NACA-TN-3049"
"1.4.2.1.1","January1952.42p.diagrs..photos.iNACA-RM-L51K09"
"1.4.2.1.1","NACA-TR-1113."
"1.4.2.1.1","NACA-TN-2606"
"1.4.2.1.1","NACA-TN-3004"
"1.4.2.1.1","NACA-TN-3066"
"1.4.2.1.1","NACA-TN-3123"
"1.4.2.1.1","NACA-TN-3124"
"1.4.2.1.1","NACA-TN-3170"
"1.4.2.1.2","NACA-RM-E6K27"
"1.4.2.1.2","NACA-RM-E6L13"
"1.4.2.1.2","NACA-RM-E7C26."
"1.4.2.1.2","NACA-TR-1104 NACA-TN-2286"
"1.4.2.1.2","NACA-TR-1113."
"1.4.2.1.2","NACA-TN-2606"
"1.4.2.1.2","NACA-TN-3004"
"1.4.2.1.2","NACA-TN-3065"
"1.4.2.2","NACA-RM-E8D23"
"1.4.2.2","NACA-RM-E9B02"
"1.4.2.2","NACA-RM-E9E16"
"1.4.2.2","NACA-RM-L50B01"
"1.4.2.2","NACA-RM-E51F25"
"1.4.2.2","NACA-RM-E52H28"
"1.4.2.2","NACA-TR-1113."
"1.4.2.2","NACA-TN-2606"
"1.4.2.2","NACA-TN-2992"
"1.4.2.2","NACA-TN-3032"
"1.4.2.2","NACA-TN-3095"
"1.4.2.3","NACA-TN-3016"
"1.4.2.3","NACA-TN-3089"
"1.4.2.3","NACA-RM-E53J07"
"1.4.2.4","NACA-RM-A9A24"
"1.4.2.4","NACA-TN-2999"
"1.4.3","NACA-RM-E54B01"
"1.4.3","NACA-TN-3085."
"1.4.4","NACA-RM-E8023"
"1.4.4","NACA-RM-E9E16"
"1.4.4","LuftzumischungzuAbgasstrahlen"
"1.4.4","NACA-TM-1357.Trans."
"1.4.5.1","NACA-RM-A9A24"
"1.4.5.1","NACA-RM-E51G27"
"1.4.5.1","NACAHML52D25a"
"1.4.5.1","NACAKept.1116 NACA-TN-2652"
"1.4.5.1","NACA-RM-L52J06"
"1.4.5.1","NACA-TN-2992"
"1.4.5.2","NACA-RM-E50F09"
"1.4.5.2","NACA-RM-E51G27"
"1.4.5.2","NACA-RM-E51K08"
"1.4.5.2","NACA-RM-E52A09"
"1.4.5.2","NACA-RM-E52D01"
"1.4.5.2","NACA-RM-L52D25a"
"1.4.5.2","NACA-TR-1116 NACA-TN-2652"
"1.4.5.2","NACA-TN-2989"
"1.4.6","NACA-RM-L50D07"
"1.4.6","January1952.42p.dlagrs..photos.InaCARM-L51K09"
"1.4.6","NACA-TN-3031"
"1.4.6","NACA-TN-3049"
"1.4.6","NACA-TN-3066"
"1.4.6","NACA-TN-3123"
"1.4.6","NACA-TN-3124"
"1.4.6","NACA-TN-3146"
"1.4.7.1","NACA-RM-L51Ella"
"1.4.7.1","NACA-RM-E52A09"
"1.4.7.1","NACA-TN-2989"
"1.4.7.1","NACA-TN-3015"
"1.4.7.1","NACA-TN-3100"
"1.4.7.1","NACA-TN-3170"
"1.4.7.2","NACA-TN-3094"
"1.5","NACA-TN-2968"
"1.5","NACA-TN-2966"
"1.5.1","NACA-RM-L52J06"
"1.5.1","NACA-RM-L53A07"
"1.5.1","NACA-TN-2983"
"1.5.1","NACA-TN-3018"
"1.5.2","NACA-RM-L8H19"
"1.5.2","NACA-RM-L50L12b"
"1.5.2.1","NACA-RM-L8H25a"
"1.5.2.1","NACA-TR-1126.For-"
"1.5.2.1","merlyRM-L9D29"
"1.5.2.2","NACA-RM-L6L19"
"1.5.2.2","NACA-RM-L8H25a"
"1.5.2.2","NACA-TR-1126.For-"
"1.5.2.2","merlyRM-L9D29"
"1.5.2.3","NACA-TR-1126.For-"
"1.5.2.3","merlyRM-L9D29"
"1.5.2.5","NACA-RM-L6L19"
"1.5.2.5","NACA-RM-L7E12"
"1.5.2.5","NACA-RM-L8H25a"
"1.5.2.5","NACA-TR-1126.For-"
"1.5.2.5","merlyRM-L9D29"
"1.5.2.5","NACA-RM-L52J06"
"1.5.2.5","NACA-RM-L53A07"
"1.5.2.5","NACA-TN-3018"
"1.5.2.7","NACA-TN-2983"
"1.5.2.8","NACA-RM-L8I17"
"1.5.2.8","NACA-RM-L8I24"
"1.5.2.8","NACA-TN-2957"
"1.5.2.9","NACA-RM-L50D13"
"1.5.3","NACA-RM-L8H19"
"1.5.4","NACA-RM-L52D04"
"1.5.4","NACA-RM-L53A07"
"1.5.4","NACA-TN-2979"
"1.5.6","NACA-RM-L50L12b"
"1.5.6","NACA-TR-1126.For-"
"1.5.6","merlyRM-L9D29"
"1.5.6","NACA-TN-2957"
"1.5.6","NACA-TN-2966"
"1.5.6","NACA-TN-2979"
"1.5.6","NACA-TN-3025"
"1.5.7","NACA-RM-E53F02"
"1.6.1","NACA-RM-L53G20a"
"1.6.1","NACA-TN-3044"
"1.6.1","NACA-TN-3156"
"1.6.2","NACA-TR-1137 NACA-TN-2721"
"1.6.2","NACA-TN-2990"
"1.6.2","NACA-TN-3074"
"1.6.2.1","NACA-TN-3044"
"1.6.2.1","NACA-TN-3074"
"1.7","DM-1GLIDER"
"1.7","NACA-RM-L7F16"
"1.7.1","NACA-TR-1147.For-"
"1.7.1","merly-TN-2443 NACA-TN-2631"
"1.7.1.1","NACA-RM-L6L26"
"1.7.1.1","NACA-RM-L7I24"
"1.7.1.1","NACA-RM-L9H17"
"1.7.1.1","NACA-RM-A51120"
"1.7.1.1","NACA-TN-3121"
"1.7.1.1","NACA-TN-3071"
"1.7.1.1","NACA-TN-3128"
"1.7.1.1.1","NACA-RM-L6L27"
"1.7.1.1.1","NACA-RM-LVE13"
"1.7.1.1.1","NACA-RM-L7B19"
"1.7.1.1.1","NACA-RM-L7E23"
"1.7.1.1.1","NACA-RM-L7I30"
"1.7.1.1.1","NACA-RM-L7F04a"
"1.7.1.1.1","NACA-RM-L7K13"
"1.7.1.1.1","NACA-RM-L8H04"
"1.7.1.1.1","NACA-RM-L8H06"
"1.7.1.1.1","NACA-RM-L8H12"
"1.7.1.1.1","NACA-RM-L9H17"
"1.7.1.1.1","NACA-RM-A9K22"
"1.7.1.1.1","NACA-RM-L9H18a"
"1.7.1.1.1","NACA-RM-L50E02"
"1.7.1.1.1","NACA-RM-L50I29"
"1.7.1.1.1","NACA-RM-L51C20^"
"1.7.1.1.1","NACA-RM-L51D20a"
"1.7.1.1.1","NACA-RM-L51D20"
"1.7.1.1.1","NACA-RM-L51E24"
"1.7.1.1.1","NACA-RM-L51J19"
"1.7.1.1.1","NACA-RM-L52F04"
"1.7.1.1.1","NACA-RM-A53A14"
"1.7.1.1.1","NACA-TN-2957"
"1.7.1.1.1","NACA-TN-2959"
"1.7.1.1.1","NACA-TN-3057."
"1.7.1.1.1","RM-L52J27a"
"1.7.1.1.1","NACA-TN-3081"
"1.7.1.1.1","NACA-TN-3128"
"1.7.1.1.1","NACA-TN-3175.For-"
"1.7.1.1.1","merlyRM-A52J08"
"1.7.1.1.2","NACA-RM-A7D10"
"1.7.1.1.2","NACA-RM-L8H31a"
"1.7.1.1.2","NACA-RM-A50A13"
"1.7.1.1.2","NACA-RM-A50E09"
"1.7.1.1.2","NACA-RM-A50H23"
"1.7.1.1.2","NACA-RM-L51J19"
"1.7.1.1.2","NACA-RM-L52F04"
"1.7.1.1.2","NACA-TN-2957"
"1.7.1.1.3","NACA-RM-L6JD9"
"1.7.1.1.3","NACA-RM-A7J13"
"1.7.1.1.3","NACA-RM-L7K13"
"1.7.1.1.3","NACA-RM-L9B18"
"1.7.1.1.3","NACA-RM-L9E18"
"1.7.1.1.3","NACA-RM-L9H17"
"1.7.1.1.3","NACA-RM-L9H18a"
"1.7.1.1.3","NACA-RM-L50G17"
"1.7.1.1.3","NACA-RM-L51A10"
"1.7.1.1.3","NACA-RM-L51H17"
"1.7.1.1.3","NACA-TR-1096 NACA-TN-2381;"
"1.7.1.1.3","NACA-TN-2382"
"1.7.1.1.3","NACA-RM-L52D04"
"1.7.1.1.3","NACA-TR-1130 NACA-TN-2657"
"1.7.1.1.3","NACA-TN-3135"
"1.7.1.1.3","NACA-TN-3063"
"1.7.1.1.4","NACA-RM-L52D04"
"1.7.1.1.5","NACA-RM-L6K08"
"1.7.1.1.5","NACA-RM-L8H31a"
"1.7.1.1.5","NACA-RM-A9B09"
"1.7.1.1.5","NACA-RM-A51I20"
"1.7.1.1.5","NACA-RM-L52F04"
"1.7.1.1.5","NACA-RM-L53E01a"
"1.7.1.2","NACA-RM-L6J09"
"1.7.1.2","NACA-RM-A9D08"
"1.7.1.2","NACA-RM-L50C23"
"1.7.1.2","NACA-RM-L51J25"
"1.7.1.2","NACA-TN-2979"
"1.7.1.2","NACA-TN-3032"
"1.7.1.2","NACA-TN-3088"
"1.7.1.2","NACA-TN-3080"
"1.7.1.3","NACA-TN-2967"
"1.7.1.3","NACA-TN-2979"
"1.7.1.3","NACA-TN-3012"
"1.7.1.3","NACA-TN-3081"
"1.7.2","NACA-RM-L7E29"
"1.7.2","NACA-TR-1147.For-"
"1.7.2","merly-TN-2443 NACA-TN-2631"
"1.7.2","NACA-TN-3099"
"1.7.2","NACA-TN-3147"
"1.7.2.1","NACA-RM-L6K08a"
"1.7.2.1","NACA-RM-L6J16a"
"1.7.2.1","NACA-RM-L7I24"
"1.7.2.1","NACA-TN-2955"
"1.7.2.1","NACA-TN-3128"
"1.7.2.1","NACA-TN-3072"
"1.7.2.1.1","NACA-RM-L8H04"
"1.7.2.1.1","NACA-RM-L8H06"
"1.7.2.1.1","NACA-RM-L50I29"
"1.7.2.1.1","NACA-RM-A53A14"
"1.7.2.1.1","NACA-TN-3105"
"1.7.2.1.1","NACA-TN-3128"
"1.7.2.1.2","NACA-RM-L7A08"
"1.7.2.1.2","NACA-RM-L9F02"
"1.7.2.1.2","NACA-TN-2985"
"1.7.2.2","NACA-RM-L6J23"
"1.7.2.2","NACA-RM-L8I30"
"1.7.3","NACA-TN-3027"
"1.7.3.1","NACA-RM-L53G20a"
"1.7.3.2","NACA-TR-1137 NACA-TN-2721"
"1.7.3.2","NACA-RM-L53A02"
"1.7.3.2","NACA-RM-L53D02"
"1.7.3.2","NACA-TN-2984"
"1.7.3.2","NACA-TN-2990"
"1.7.3.2","NACA-TN-3022"
"1.7.3.2","NACA-TN-3027"
"1.7.3.2","NACA-RM-L53G20a"
"1.7.3.2","NACA-RM-L53H18a"
"1.7.3.2","NACA-TN-3044"
"1.7.3.2","NACA-TN-3089"
"1.7.3.2","NACA-TN-3074"
"1.7.3.2","NACA-TN-3156"
