"ocrSubjNumR","ocrRepNo"
"1.2.2.2.3","NACA-RM-A54J07"
"1.2.2.2.3","NACA-TN-3689"
"1.2.2.2.3","NACA-RM-L51J10"
"1.2.2.2.3","NACA-TN-3671"
"1.2.2.2.3","NACA-TN-3697"
"1.2.2.2.3","NACA-TN-3740"
"1.2.2.2.3","NACA-RM-L8L30"
"1.2.2.2.4","NACA-RM-L7F30"
"1.2.2.2.4","NACA-RM-L8E10"
"1.2.2.2.4","NACA-RM-A51D27"
"1.2.2.2.4","NACA-RM-L52B14a"
"1.2.2.2.4","NACA-RM-A52D01"
"1.2.2.2.4","NACA-RM-L52F02a"
"1.2.2.2.4","NACA-RM-A52F18"
"1.2.2.2.4","NACA-RM-L52J03"
"1.2.2.2.4","NACA-RM-A52K20"
"1.2.2.2.4","NACA-RM-A53C19"
"1.2.2.2.4","NACA-RM-L53D08"
"1.2.2.2.4","NACA-RM-L53E20"
"1.2.2.2.4","NACA-TR-1176"
"1.2.2.2.4","NACA-TN-2908"
"1.2.2.2.4","NACA-RM-A53L17"
"1.2.2.2.4","NACA-TR-1228"
"1.2.2.2.4","NACA-TN-3014"
"1.2.2.2.4","NACA-TN-3476"
"1.2.2.2.4","NACA-TN-3529"
"1.2.2.2.4","NACA-RM-A53I29"
"1.2.2.2.4","NACA-TN-3605"
"1.2.2.2.4","NACA-TN-3697"
"1.2.2.2.5","NACA-RM-L53C09"
"1.2.2.2.6","NACA-RM-A51D27"
"1.2.2.2.6","NACA-RM-L51F07"
"1.2.2.2.6","NACA-RM-A52D01"
"1.2.2.2.6","NACA-RM-L53J29"
"1.2.2.2.6","NACA-TN-3523"
"1.2.2.2.6","NACA-RM-A51J18"
"1.2.2.2.7","NACA-RM-A51C13"
"1.2.2.2.7","NACA-RM-L52B01"
"1.2.2.2.7","NACARML53F09"
"1.2.2.2.7","NACA-TR-1199"
"1.2.2.2.7","NACA-TN-3035"
"1.2.2.2.7","NACA-TN-3532"
"1.2.2.3","NACA-RM-L8E10"
"1.2.2.3","NACA-RM-L53E06"
"1.2.2.3","NACA-RM-A54E10"
"1.2.2.3","NACA-TN-3536"
"1.2.2.3","NACA-TN-3629"
"1.2.2.3","NACA-TN-3692"
"1.2.2.3","NACA-TN-3693"
"1.2.2.3.1","NACA-RM-L8E12"
"1.2.2.3.1","NACA-RM-L8I08"
"1.2.2.3.1","NACA-RM-L8K12a"
"1.2.2.3.1","NACA-RM-L9A18a"
"1.2.2.3.1","NACA-RM-L9B11"
"1.2.2.3.1","NACA-RM-L9H19"
"1.2.2.3.1","NACA-RM-L50F08"
"1.2.2.3.1","NACA-RM-L50K29"
"1.2.2.3.1","NACA-RM-A51B2U"
"1.2.2.3.1","NACA-RM-L51C30"
"1.2.2.3.1","NACA-RM-L51J08"
"1.2.2.3.1","NACA-RM-A51L03"
"1.2.2.3.1","NACA-RM-L52B15"
"1.2.2.3.1","NACA-RM-L52G08a"
"1.2.2.3.1","NACA-RM-A52K13"
"1.2.2.3.1","NACA-RM-A52L16"
"1.2.2.3.1","NACA-RM-L52L29a"
"1.2.2.3.1","NACA-RM-L52Lllb"
"1.2.2.3.1","NACA-RM-L52L05"
"1.2.2.3.1","NACA-RM-A52L15"
"1.2.2.3.1","NACA-RM-A53D06"
"1.2.2.3.1","NACA-RM-A53D14"
"1.2.2.3.1","NACA-RM-A53D21"
"1.2.2.3.1","NACA-RM-L53D08"
"1.2.2.3.1","NACA-RM-A53F03"
"1.2.2.3.1","NACA-RM-A53I28"
"1.2.2.3.1","NACA-RM-L53J29"
"1.2.2.3.1","NACA-TR-1203"
"1.2.2.3.1","NACARM-L50K07"
"1.2.2.3.1","NACA-RM-L51H17"
"1.2.2.3.1","NACA-RM-L53L14"
"1.2.2.3.1","NACA-RM-L54B08"
"1.2.2.3.1","NACA-RM-A53L29"
"1.2.2.3.1","NACA-RM-A54E10"
"1.2.2.3.1","NACA-RM-L54F24"
"1.2.2.3.1","NACA-RM-A54F14"
"1.2.2.3.1","NACA-TR-1218"
"1.2.2.3.1","NACA-TN-2487"
"1.2.2.3.1","NACA-TN-3471"
"1.2.2.3.1","NACA-TN-3536"
"1.2.2.3.1","NACA-TN-3617"
"1.2.2.3.1","NACA-RM-L55G26a"
"1.2.2.3.2","NACA-RM-A7K28"
"1.2.2.3.2","NACA-RM-L8E12"
"1.2.2.3.2","NACA-RM-L53C09"
"1.2.2.3.2","NACA-TR-1203"
"1.2.2.3.2","NACARM-L50K07"
"1.2.2.3.2","NACA-RM-L51H17"
"1.2.2.3.2","NACA-RM-A54E10"
"1.2.2.3.2","NACA-RM-L54F24"
"1.2.2.3.3","NACA-RM-L9H19"
"1.2.2.3.3","NACA-RM-L50K29"
"1.2.2.3.3","NACA-RM-L51C30"
"1.2.2.3.3","NACA-RM-L51J08"
"1.2.2.3.3","NACA-RM-L52Lllb"
"1.2.2.3.3","NACA-RM-L53B26"
"1.2.2.3.3","NACA-RM-L53C09"
"1.2.2.3.3","NACA-RM-L53D08"
"1.2.2.3.3","NACA-RM-L53I11"
"1.2.2.3.3","NACA-TR-1218"
"1.2.2.3.3","NACA-TN-2487"
"1.2.2.4","NACA-RM-L8D16"
"1.2.2.4","NACA-RM-L53C18"
"1.2.2.4.1","NACA-RM-L7F30"
"1.2.2.4.1","NACA-RM-L6J18a"
"1.2.2.4.1","NACA-RM-L7L01"
"1.2.2.4.1","NACA-RM-L8A28c"
"1.2.2.4.1","NACA-RM-L8E10"
"1.2.2.4.1","NACA-RM-L8G20a"
"1.2.2.4.1","NACA-RM-A8I17"
"1.2.2.4.1","NACARML8K17a"
"1.2.2.4.1","NACA-RM-L8K23"
"1.2.2.4.1","NACA-RM-L8K12a"
"1.2.2.4.1","NACA-RM-L8K24a"
"1.2.2.4.1","NACA-RM-L9A18a"
"1.2.2.4.1","NACA-RM-A9B16"
"1.2.2.4.1","NACA-RM-L9D12"
"1.2.2.4.1","NACA-RM-L50A27"
"1.2.2.4.1","NACA-RM-L50B08"
"1.2.2.4.1","NACA-RM-A50E10"
"1.2.2.4.1","NACA-RM-L50F08"
"1.2.2.4.1","NACA-RM-L50G14b"
"1.2.2.4.1","NACA-RM-L51B16"
"1.2.2.4.1","NACA-RM-L51C22"
"1.2.2.4.1","NACA-RM-L51D18a"
"1.2.2.4.1","NACARMA51L03"
"1.2.2.4.1","NACARML52B15"
"1.2.2.4.1","NACA-RM-L52K07"
"1.2.2.4.1","NACA-RM-A52K13"
"1.2.2.4.1","NACARMA52L16"
"1.2.2.4.1","NACA-RM-A52L15"
"1.2.2.4.1","NACA-RM-L53B26"
"1.2.2.4.1","NACA-RM-L53C23"
"1.2.2.4.1","NACA-RM-L53E04"
"1.2.2.4.1","NACA-RM-A53F03"
"1.2.2.4.1","NACA-RM-L53I18b"
"1.2.2.4.1","NACA-RM-L54A22"
"1.2.2.4.1","NACA-RM-L54B08"
"1.2.2.4.1","NACA-RM-L54F23"
"1.2.2.4.1","NACA-RM-L54F29a"
"1.2.2.4.1","NACA-TR-1228"
"1.2.2.4.1","NACA-TN-3014"
"1.2.2.4.1","NACA-TN-3497"
"1.2.2.4.1","RM-A51G31a"
"1.2.2.4.1","NACA-TN-3471"
"1.2.2.4.1","NACA-TN-3476"
"1.2.2.4.1","NACA-TN-3617"
"1.2.2.4.1","NACA-TN-3689"
"1.2.2.4.1","NACA-RM-L51J10"
"1.2.2.4.1","NACA-RM-L55G26a"
"1.2.2.4.2","vNACA-RM-LGC31"
"1.2.2.4.2","NACA-RM-L52B15"
"1.2.2.4.2","NACA-RM-L52C28"
"1.2.2.4.2","NACA-RM-L53D17"
"1.2.2.4.2","NACA-RM-L53I09a"
"1.2.2.4.2","NACA-RM-L54D13"
"1.2.2.4.2","NACA-TN-3689"
"1.2.2.4.2","NACA-RM-L51J10"
"1.2.2.4.2","NACA-TN-3705"
"1.2.2.4.3","NACA-RM-L51H03"
"1.2.2.4.3","NACA-RM-A51I07"
"1.2.2.4.3","NACA-RM-A51L03"
"1.2.2.4.3","NACA-RM-L52B01"
"1.2.2.4.3","NACA-RM-A52L15"
"1.2.2.4.3","NACA-RM-A53D21"
"1.2.2.4.3","NACA-RM-L54D16a"
"1.2.2.4.3","NACA-RM-L54F29a"
"1.2.2.5","NACA-RM-L8A28c"
"1.2.2.5","NACA-RM-A50E10"
"1.2.2.5","NACA-RM-A51D27"
"1.2.2.5","NACA-RM-A52B20"
"1.2.2.5","NACA-RM-A52D01"
"1.2.2.5","NACA-RM-A52F18"
"1.2.2.5","NACA-RM-A52K20"
"1.2.2.5","NACA-RM-L52L05"
"1.2.2.5","NACA-RM-A53E12"
"1.2.2.5","NACA-RM-A53F03"
"1.2.2.5","NACA-RM-L53F24"
"1.2.2.5","NACA-RM-L53J29"
"1.2.2.5","NACA-RM-A53J07"
"1.2.2.5","NACA-RM-L54B18a"
"1.2.2.5","NACA-TR-1218"
"1.2.2.5","NACA-TN-2487"
"1.2.2.6","NACA-RM-L7F30"
"1.2.2.6","NACA-RM-L7H26"
"1.2.2.6","NACA-RM-A7J02"
"1.2.2.6","NACA-RM-A7K28"
"1.2.2.6","NACA-RM-A7J03"
"1.2.2.6","NACA-RM-L7L01"
"1.2.2.6","NACA-RM-L8A28c"
"1.2.2.6","NACA-RM-L8E10"
"1.2.2.6","NACA-RM-L8D16"
"1.2.2.6","NACA-RM-L8I29"
"1.2.2.6","NACA-RM-L8G20a"
"1.2.2.6","NACA-RM-A8I17"
"1.2.2.6","NACA-RM-L8K23"
"1.2.2.6","NACA-RM-L8J12"
"1.2.2.6","NACA-RM-A9B16"
"1.2.2.6","NACA-RM-L9D12"
"1.2.2.6","NACA-RM-L9L07"
"1.2.2.6","NACA-RM-L50A27"
"1.2.2.6","NACA-RM-L50B08"
"1.2.2.6","NACA-RM-L50C01"
"1.2.2.6","NACA-RM-A50E10"
"1.2.2.6","NACA-RM-L9J06"
"1.2.2.6","NACA-RM-L50G14D"
"1.2.2.6","NACA-RM-L50H08"
"1.2.2.6","NACA-RM-L50H28"
"1.2.2.6","NACA-RM-L50J09"
"1.2.2.6","NACA-RM-L50J25"
"1.2.2.6","NACA-RM-A50J26a"
"1.2.2.6","NACA-RM-A50L04"
"1.2.2.6","NACARML50L12"
"1.2.2.6","NACA-RM-L51A02"
"1.2.2.6","NACA-RM-L51B16"
"1.2.2.6","NACA-RM-L51C22"
"1.2.2.6","NACA-RM-A51C13"
"1.2.2.6","NACA-RM-L51E02a"
"1.2.2.6","NACA-RM-L51D18a"
"1.2.2.6","NACA-RM-L51D13"
"1.2.2.6","NACA-RM-L51B23"
"1.2.2.6","NACA-RM-A51D27"
"1.2.2.6","NACARML51C16"
"1.2.2.6","NACA-RM-L51F07"
"1.2.2.6","NACA-RM-L51H16"
"1.2.2.6","NACA-RM-L51D25"
"1.2.2.6","NACA-RM-L51H03"
"1.2.2.6","NACA-RM-L51H14"
"1.2.2.6","NACA-RM-L52A29"
"1.2.2.6","NACARML52B12"
"1.2.2.6","NACA-RM-A52B20"
"1.2.2.6","NACA-RM-A52D01"
"1.2.2.6","NACA-RM-L52D01"
"1.2.2.6","NACA-RM-L52D22a"
"1.2.2.6","NACA-RM-L52D18"
"1.2.2.6","NACA-RM-L52D24b"
"1.2.2.6","NACA-RM-L52E13"
"1.2.2.6","NACA-RM-A52F16"
"1.2.2.6","NACA-RM-L52F02a"
"1.2.2.6","NACA-RM-L52F30"
"1.2.2.6","NACA-RM-A52F18"
"1.2.2.6","NACA-RM-L52H08"
"1.2.2.6","NACA-RM-L52I23"
"1.2.2.6","NACA-RM-L52H12"
"1.2.2.6","NACA-RM-L52K07"
"1.2.2.6","NACA-RM-L52K25"
"1.2.2.6","NACA-RM-L52K13b"
"1.2.2.6","NACA-RM-L52L18"
"1.2.2.6","NACA-RM-A52K20"
"1.2.2.6","NACA-RM-L52L05"
"1.2.2.6","NACA-RM-L53A13"
"1.2.2.6","NACA-RM-A53C19"
"1.2.2.6","NACA-RM-L53C23"
"1.2.2.6","NACA-RM-L53C31"
"1.2.2.6","fNACA-RM-L53E06"
"1.2.2.6","NACA-RM-L53E20"
"1.2.2.6","NACA-RM-L53E20a"
"1.2.2.6","NACA-RM-L53E26"
"1.2.2.6","NACA-RM-L53F091"
"1.2.2.6","NACA-RM-A53E12"
"1.2.2.6","NACA-RM-A53F03"
"1.2.2.6","NACA-RM-A53F23"
"1.2.2.6","NACA-RM-L53F24"
"1.2.2.6","NACA-RM-A53H18a"
"1.2.2.6","NACA-RM-L53F08"
"1.2.2.6","NACA-RM-L53H18"
"1.2.2.6","NACA-RM-L53I18b"
"1.2.2.6","NACA-RM-L53J01a"
"1.2.2.6","NACA-RM-A53I23"
"1.2.2.6","NACA-RM-L53J19"
"1.2.2.6","NACA-RM-L53J29"
"1.2.2.6","NACA-RM-A53J07"
"1.2.2.6","NACA-RM-A53L17"
"1.2.2.6","NACA-RM-L54A22"
"1.2.2.6","fNACA-RM-L54B08"
"1.2.2.6","NACA-RM-A53L29"
"1.2.2.6","NACA-RM-A54B18"
"1.2.2.6","NACA-RM-A54B26"
"1.2.2.6","NACA-RM-L54B25"
"1.2.2.6","NACA-RM-A54C31"
"1.2.2.6","NACA-RM-L54C17"
"1.2.2.6","NACARML54D13"
"1.2.2.6","NACA-RM-L54F23"
"1.2.2.6","NACA-RM-L54F24"
"1.2.2.6","NACA-RM-L54F29a"
"1.2.2.6","NACA-TR-1219"
"1.2.2.6","NACA-TN-3080"
"1.2.2.6","NACA-TR-1226"
"1.2.2.6","NACA-RM-L51F08"
"1.2.2.6","NACA-TR-1227"
"1.2.2.6","NACARM-L7J10"
"1.2.2.6","NACA-TR-1237"
"1.2.2.6","NACA-TR-1238"
"1.2.2.6","NACA-RM-L9D07"
"1.2.2.6","NACA-TR-1253"
"1.2.2.6","RM-A51L17b"
"1.2.2.6","NACA-RM-A53G31"
"1.2.2.6","NACA-RM-A55A06a"
"1.2.2.6","NACA-RM-H55A11"
"1.2.2.6","NACA-TN-3501"
"1.2.2.6","NACA-TN-3502"
"1.2.2.6","NACA-TN-3468"
"1.2.2.6","NACA-TN-3497"
"1.2.2.6","RM-A51G31a"
"1.2.2.6","NACA-TN-3479"
"1.2.2.6","NACA-TN-3522"
"1.2.2.6","NACA-TN-3523"
"1.2.2.6","NACA-RM-A51J18"
"1.2.2.6","NACA-TN-3469"
"1.2.2.6","NACA-TN-3548"
"1.2.2.6","NACA-RM-L50E19a"
"1.2.2.6","NACA-TN-3550"
"1.2.2.6","NACA-RM-L50F26"
"1.2.2.6","NACA-TN-3529"
"1.2.2.6","NACA-RM-A53I29&gt"
"1.2.2.6","NACA-TN-3622"
"1.2.2.6","NACA-TN-3628"
"1.2.2.6","NACA-TN-3672"
"1.2.2.6","NACA-RM-A54A22"
"1.2.2.6","NACA-TN-3671"
"1.2.2.6","NACA-TN-3697"
"1.2.2.6","NACA-TN-3703"
"1.2.2.6","NACA-TN-3740"
"1.2.2.6","NACA-RM-L8L30"
"1.2.2.7","NACA-RM-L8E12"
"1.2.2.7","NACA-RM-L9B11"
"1.2.2.7","NACA-RM-L9H19"
"1.2.2.7","NACA-RM-A9K02"
"1.2.2.7","NACA-RM-L50H08"
"1.2.2.7","NACA-RM-L50J09"
"1.2.2.7","NACA-RM-L50K06"
"1.2.2.7","NACA-RM-L50J25"
"1.2.2.7","NACA-RM-A50J26a"
"1.2.2.7","NACA-RM-L50K29"
"1.2.2.7","NACA-RM-L51A02"
"1.2.2.7","NACA-RM-A51B21"
"1.2.2.7","NACA-RM-L51D13"
"1.2.2.7","NACA-RM-L51C30"
"1.2.2.7","NACA-RM-A51H10a"
"1.2.2.7","NACA-RM-A51L17"
"1.2.2.7","NACA-RM-L52G08a"
"1.2.2.7","NACA-RM-A52L15"
"1.2.2.7","NACA-RM-L53C09"
"1.2.2.7","NACA-RM-L53D08"
"1.2.2.7","NACA-RM-A53I23"
"1.2.2.7","NACA-TR-1184"
"1.2.2.7","NACA-TN-2912"
"1.2.2.7","NACA-TR-1196"
"1.2.2.7","NACA-TN-3032"
"1.2.2.7","NACA-RM-A53J07"
"1.2.2.7","NACA-TR-1218"
"1.2.2.7","NACA-TN-2487"
"1.2.2.7","NACA-RM-A55A07"
"1.2.2.7","NACA-TN-3472"
"1.2.2.7","NACA-TN-3525"
"1.2.2.7","NACA-TN-3614"
"1.2.2.7","NACA-TN-3528"
"1.2.2.7","NACA-TN-3609"
"1.2.2.7","NACA-TN-3628"
"1.2.2.7","NACA-TN-3670"
"1.2.2.7","NACA-TN-3691"
"1.2.2.7","NACA-TN-3720"
"1.2.2.8","NACA-RM-L54B18a"
"1.2.2.8","NACA-TR-1238"
"1.2.2.8","NACA-RM-L9D07"
"1.2.2.8.1","NACA-RM-A52A17"
"1.2.2.8.2","NACA-RM-E51H23"
"1.2.2.8.2","NACA-RM-L51J08"
"1.2.2.8.2","NACA-RM-A52A17"
"1.2.2.8.2","NACA-RM-A52G17"
"1.2.2.8.2","&lt;NACA-RM-L52L05"
"1.2.2.8.2","NACA-RM-A54B26"
"1.2.2.8.2","NACA-RM-A55C07"
"1.2.2.8.2","NACA-TN-3596"
"1.2.2.8.2","NACA-TN-3652"
"1.2.2.8.2","NACA-RM-E52E16"
"1.2.2.8.2","NACA-TN-3669"
"1.2.2.8.2","NACA-RM-L55G26a"
"1.3","NACA-RM-L9K09"
"1.3","NACA-RM-A50F06"
"1.3","NACA-RM-A50L07"
"1.3","NACARME51A26"
"1.3","NACA-RM-A51C27"
"1.3","NACA-RM-A51G13"
"1.3","NACA-RM-L51F07"
"1.3","NACA-RM-L51H16"
"1.3","NACA-RM-L52D21a"
"1.3","NACA-RM-L52J21a"
"1.3","NACA-RM-L53J09a"
"1.3","NACA-RM-L54A14"
"1.3","NACA-RM-L54E13"
"1.3","NACA-RM-L54H09"
"1.3","NACA-TR-1249"
"1.3","NACA-TN-2811"
"1.3","NACA-TN-3715"
"1.3","NACA-RM-A53E01"
"1.3","NACA-TN-3716"
"1.3","NACARM-A54H23"
"1.3.1","NACA-RM-E50D28"
"1.3.1","NACA-RM-L50F06"
"1.3.1","NACA-RM-E50I19"
"1.3.1","NACA-RM-E51I25"
"1.3.1","NACA-RM-L51L03"
"1.3.1","NACA-RM-L52E06"
"1.3.1","NACA-RM-A53A15"
"1.3.1","NACA-RM-L53C02"
"1.3.1","NACA-RM-L53J09a"
"1.3.1","NACA-TR-1194"
"1.3.1","NACA-TN-3173"
"1.3.1","NACA-RM-L54E13"
"1.3.1","NACA-RM-L54H09"
"1.3.1","WITHANDWITHOUTFINS"
"1.3.1","NACA-RM-L54I03"
"1.3.1","NACA-TR-1213"
"1.3.1","NACA-TN-3189"
"1.3.1","NACA-TR-1236"
"1.3.1","NACA-TN-3345"
"1.3.1","NACA-TN-3478"
"1.3.1","NACA-TN-3485"
"1.3.1","NACA-TN-3527"
"1.3.1","NACA-TR-1239"
"1.3.1","NACA-RM-L9C25"
"1.3.1","NACA-RM-L52A17"
"1.3.1","NACA-TM-1415"
"1.3.1","NACA-TN-3666"
"1.3.1","NACA-RM-A51K27;A52D24"
"1.3.1","NACA-TM-1393"
"1.3.1","NACA-TN-3716"
"1.3.1","NACARM-A54H23"
"1.3.1","NACA-TN-3718"
"1.3.2","NACA-RM-L9I30"
"1.3.2","NACA-RM-E51C06"
"1.3.2","NACA-RM-L52J21a"
"1.3.2","NACA-RM-L52K06"
"1.3.2","NACA-RM-L53C02"
"1.3.2","NACA-RM-L53J19"
"1.3.2","NACA-RM-L54B18a"
"1.3.2","NACA-TR-1213"
"1.3.2","NACA-TN-3189"
"1.3.2","NACA-RM-A54J19"
"1.3.2","NACA-TN-3478"
"1.3.2","NACA-TN-3549"
"1.3.2","NACA-TN-3667"
"1.3.2","NACA-TN-3672"
"1.3.2","NACA-RM-A54A22"
"1.3.2","NACA-TN-3708"
"1.3.2","NACA-RM-L53X29b"
"1.3.2.1","NACA-RM-L50L12"
"1.3.2.1","NACA-RM-E51C06"
"1.3.2.1","NACA-RM-L51L07a"
"1.3.2.1","NACA-RM-L52J21a"
"1.3.2.1","NACA-RM-L53H21"
"1.3.2.1","NACA-RM-L53J09a"
"1.3.2.1","NACA-TR-1224"
"1.3.2.1","NACA-TN-3063"
"1.3.2.1","NACA-TN-3527"
"1.3.2.1","NACA-TR-1239"
"1.3.2.1","NACA-RM-L9C25"
"1.3.2.1","NACA-RM-L52A17"
"1.3.2.2","NACA-RM-L7L22"
"1.3.2.2","NACA-RM-L51A29"
"1.3.2.2","NACA-RM-L51F15"
"1.3.2.2","NACA-RM-L52D07"
"1.3.2.2","NACA-TN-3481"
"1.3.2.2","NACA-TN-3551"
"1.3.2.2","NACA-TN-3645"
"1.3.2.3","NACA-RM-L9I30"
"1.3.2.3","NACA-TN-3549"
"1.3.2.4","NACA-RM-L52F09"
"1.3.2.4","NACA-RM-L53H21"
"1.3.2.4","NACA-TR-1240"
"1.3.2.4","NACA-TN-3165and-TN-3166"
"1.3.2.4","NACA-TN-3509"
"1.3.2.4","NACA-TN-3487"
"1.3.2.4","NACA-TN-3488"
"1.3.2.4","NACA-TN-3535"
"1.3.2.4","NACA-TN-3659"
"1.3.2.5","NACA-RM-L7L22"
"1.3.2.5","NACA-RM-L8E04"
"1.3.2.5","NACA-RM-L51A29"
"1.3.2.5","NACA-RM-E51I25"
"1.3.2.5","NACA-RM-L52F09"
"1.3.2.5","NACA-TN-3509"
"1.3.2.5","NACA-TN-3481"
"1.3.2.5","NACA-TN-3564^"
"1.3.2.5","NACA-TN-3659"
"1.3.2.5","NACA-TN-3703"
"1.3.3","NACA-RM-L7L22"
"1.3.3","NACA-RM-L8E04"
"1.3.3","NACA-RM-L51A29"
"1.3.3","NACA-RM-L52D07"
"1.3.4","NACA-RM-E51A26"
"1.3.4","NACA-RM-A51C12*"
"1.3.4","NACARML51K02"
"1.3.4","NACA-RM-L53I25a"
"1.3.4","NACA-RM-L54C18"
"1.3.4","NACA-RM-L54E19"
"1.3.4","NACA-RM-L54E19a"
"1.3.4","NACA-TN-3457"
"1.3.4","NACA-TN-3218"
"1.3.4.1","NACA-RM-A9B16"
"1.3.4.1","NACA-RM-A51A09"
"1.3.4.1","NACA-RM-L53I25a"
"1.3.4.1","NACA-TR-1189"
"1.3.4.1","NACA-RM-L54E19"
"1.3.4.1","NACA-TR-1213"
"1.3.4.1","NACA-TN-3189"
"1.3.4.1","NACA-TN-3218"
"1.3.4.3","NACA-RM-A7J27"
"1.3.4.3","NACA-RM-A8C11"
"1.3.4.3","NACA-RM-A8E04"
"1.3.4.3","NACA-RM-A9A31"
"1.3.4.3","NACA-RM-A51F15"
"1.3.4.3","NACA-RM-L52A24"
"1.3.4.3","NACA-RM-L53C13"
"1.3.4.3","NACA-TN-3583"
"1.3.4.4","NACA-TN-3466"
"1.3.4.4","NACA-TN-3664"
"1.3.4.4","NACA-RM-E51A26"
"1.3.4.4","NACA-RM-E51K15"
"1.3.4.4","NACA-TN-3594"
"1.4.1","NACA-RM-L51K02"
"1.4.1","NACA-RM-L52A07"
"1.4.1","NACA-RM-A52C14"
"1.4.1","NACA-RM-L53I25a"
"1.4.1","NACA-TR-1187"
"1.4.1","NACA-TR-1193"
"1.4.1","NACA-TN-3004"
"1.4.1","NACA-RM-L54E19"
"1.4.1","NACA-TN-3218"
"1.4.1","NACA-TN-3574"
"1.4.1.1","NACA-RM-L53I25a"
"1.4.1.1","NACA-TR-1189"
"1.4.1.1","NACA-RM-L54E19a"
"1.4.1.1","NACA-TN-3572"
"1.4.1.1","NACA-RM-E52I24"
"1.4.1.1.1","NACA-RM-A53B06"
"1.4.1.1.1","NACA-RM-A53J02"
"1.4.1.1.1","NACA-RM-A53L29a"
"1.4.1.1.1","NACA-RM-A54B18a"
"1.4.1.1.2","NACA-RM-L52A07"
"1.4.1.1.3","NACA-RM-A51C12"
"1.4.1.1.3","NACA-RM-L52A07"
"1.4.1.1.3","NACA-RM-L54E19"
"1.4.1.2","NACA-RM-E51C05"
"1.4.1.2","NACA-RM-A51C12"
"1.4.1.2","NACA-RM-L52A07"
"1.4.1.2","NACA-RM-A53L29a"
"1.4.1.2","NACA-RM-L54E19a"
"1.4.1.2","NACA-TN-3457"
"1.4.1.2","NACA-TN-3589"
"1.4.1.3","NACA-RM-E50H30"
"1.4.1.3","NACA-RM-L52A07"
"1.4.1.4","NACA-RM-A51A09"
"1.4.1.4","NACA-TN-3589"
"1.4.1.4.1","NACA-RM-A7J27"
"1.4.1.4.1","NACA-RM-A8C11"
"1.4.1.4.1","NACA-RM-A8E04"
"1.4.1.4.1","NACA-RM-A9A31"
"1.4.1.4.1","NACA-RM-A51A09"
"1.4.1.4.1","NACA-RM-A51F15"
"1.4.1.4.1","NACA-RM-L52A07"
"1.4.1.4.1","NACA-RM-L52A24"
"1.4.1.4.1","NACA-RM-A52C14"
"1.4.1.4.1","NACA-RM-A53A06"
"1.4.1.4.1","NACA-RM-L53C13"
"1.4.1.4.1","NACA-TN-3583"
"1.4.1.4.2","NACA-RM-A53A06"
"1.4.1.4.2","NACA-RM-L53C13"
"1.4.2","NACA-TN-3481"
"1.4.2.1","NACA-RM-E8F15"
"1.4.2.1","NACA-RM-E8G16"
"1.4.2.1","NACA-RM-E8J18"
"1.4.2.1","NACA-RM-E9H12"
"1.4.2.1","NACA-TR-1189"
"1.4.2.1","NACA-TN-3218"
"1.4.2.1","NACA-TN-3668"
"1.4.2.1.1","NACA-RM-A51F15"
"1.4.2.1.1","NACA-RM-A52C14"
"1.4.2.1.1","NACA-RM-L53D23"
"1.4.2.1.1","NACA-TR-1193"
"1.4.2.1.1","NACA-TN-3004"
"1.4.2.1.1","NACA-TR-1201"
"1.4.2.1.1","NACARM-L9H10"
"1.4.2.1.1","NACA-RM-L9K10"
"1.4.2.1.1","NACA-RM-L50C02a"
"1.4.2.1.1","NACA-RM-L53K30"
"1.4.2.1.1","NACA-RM-E56C02"
"1.4.2.1.2","NACA-RM-E51C05"
"1.4.2.1.2","NACA-RM-A51C12"
"1.4.2.1.2","NACA-TR-1193"
"1.4.2.1.2","NACA-TN-3004"
"1.4.2.1.2","NACA-RM-E51L26"
"1.4.2.1.2","NACA-RM-E55D07b"
"1.4.2.1.2","NACA-TN-350G"
"1.4.2.1.2","NACA-TN-3572"
"1.4.2.1.2","NACA-RM-E52I24"
"1.4.2.1.2","NACA-TN-3574"
"1.4.2.1.2","NACA-TN-3545"
"1.4.2.1.2","NACA-TN-3589"
"1.4.2.2","NACA-RM-E8D22"
"1.4.2.2","NACA-RM-L9K09"
"1.4.2.2","NACA-RM-E52J27"
"1.4.2.2","NACA-TR-1196"
"1.4.2.2","NACA-TN-3032"
"1.4.2.3","NACA-TN-3568"
"1.4.2.4","NACA-TN-3668"
"1.4.2.4","NACA-TN-3696"
"1.4.3","NACA-RM-E51L19"
"1.4.3","NACA-RM-E52J27"
"1.4.3","NACA-RM-E53L15b"
"1.4.3","NACA-TN-3466"
"1.4.3","NACA-TN-3516"
"1.4.3","NACA-RM-E55E18"
"1.4.3","NACA-TN-3573"
"1.4.3","NACA-RM-E55I29"
"1.4.3","NACA-TN-3589"
"1.4.3","NACA-TN-3590"
"1.4.3","NACA-TN-3591"
"1.4.3","NACA-TN-3664"
"1.4.4","NACA-RM-E51E01"
"1.4.4","NACA-RM-E52E21"
"1.4.4","NACA-RM-E52F26"
"1.4.4","NACA-TN-3573"
"1.4.5","NACA-RM-L51H20"
"1.4.5","NACA-RM-L53F17"
"1.4.5","NACA-RM-E55F09"
"1.4.5","NACA-TN-3664"
"1.4.5","NACA-TM-1393"
"1.4.5.1","NACA-TN-3448"
"1.4.5.1","NACA-TN-3449"
"1.4.5.1","NACA-TN-3662"
